step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,memory_pct,network_pct,oom_kills,pending_pods,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
242,9,9,8.1,39.8,716,1.0,1123.5,0,13.7,1.6,0,0,ppo,rl_v2,0,0
243,9,9,23.7,45.5,819,1.0,1128.0,0,14.0,1.8,0,0,ppo,rl_v2,0,0
244,9,9,48.9,57.3,1031,0.9854,1132.5,0,14.4,2.3,0,0,ppo,rl_v2,0,0
245,9,9,58.9,57.6,1036,0.9849,1137.0,0,14.3,2.3,0,0,ppo,rl_v2,0,0
246,9,9,50.1,55.3,995,0.9894,1141.5,0,14.5,2.2,0,0,ppo,rl_v2,0,0
247,9,9,53.3,55.7,1003,0.9886,1146.0,0,14.2,2.2,0,0,ppo,rl_v2,0,0
248,9,9,24.3,46.4,835,1.0,1150.5,0,14.2,1.8,0,0,ppo,rl_v2,0,0
249,9,9,36.1,50.8,914,0.9984,1155.0,0,14.3,2.0,0,0,ppo,rl_v2,0,0
250,9,9,51.5,54.1,974,0.9918,1159.5,0,14.3,2.1,0,0,ppo,rl_v2,0,0
251,9,9,45.8,53.9,971,0.9921,1164.0,0,14.2,2.1,0,0,ppo,rl_v2,0,0
252,9,9,36.5,50.6,911,0.9988,1168.5,0,14.1,2.0,0,0,ppo,rl_v2,0,0
253,9,9,32.3,49.9,898,1.0,1173.0,0,14.3,2.0,0,0,ppo,rl_v2,0,0
254,9,9,31.3,49.5,891,1.0,1177.5,0,14.2,1.9,0,0,ppo,rl_v2,0,0
