step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,memory_pct,network_pct,oom_kills,pending_pods,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
251,12,12,40.2,50.7,1216,0.9987,1271.0,0,14.0,2.0,0,0,dqn,rl_v2,0,0
252,12,12,9.2,39.0,937,1.0,1277.0,0,13.6,1.5,0,0,dqn,rl_v2,0,0
253,12,12,48.3,55.2,1325,0.9896,1283.0,0,14.0,2.2,0,0,dqn,rl_v2,0,0
254,12,12,39.6,50.6,1214,0.9988,1289.0,0,14.0,2.0,0,0,dqn,rl_v2,0,0
255,12,12,63.0,59.6,1430,0.9808,1295.0,0,14.2,2.3,0,0,dqn,rl_v2,0,0
256,12,12,86.6,67.2,1612,0.9657,1301.0,0,14.4,2.6,0,0,dqn,rl_v2,0,0
257,12,12,31.9,48.2,1158,1.0,1307.0,0,14.2,1.9,0,0,dqn,rl_v2,0,0
258,12,12,39.6,50.3,1207,0.9994,1313.0,0,14.0,2.0,0,0,dqn,rl_v2,0,0
259,12,12,68.4,62.2,1493,0.9756,1319.0,0,14.3,2.4,0,0,dqn,rl_v2,0,0
260,12,12,115.4,75.6,1814,0.9488,1325.0,0,14.8,3.0,0,0,dqn,rl_v2,0,0
261,12,12,99.8,71.1,1707,0.9577,1331.0,0,14.6,2.8,0,0,dqn,rl_v2,0,0
262,12,12,120.9,82.9,1989,0.9343,1337.0,0,14.9,3.3,0,0,dqn,rl_v2,0,0
263,12,12,120.9,79.5,1907,0.9411,1343.0,0,14.9,3.1,0,0,dqn,rl_v2,0,0
264,12,12,80.1,63.6,1526,0.9728,1349.0,0,14.6,2.5,0,0,dqn,rl_v2,0,0
265,12,12,46.6,55.1,1322,0.9898,1355.0,0,14.0,2.2,0,0,dqn,rl_v2,0,0
266,12,12,127.2,80.6,1934,0.9388,1361.0,0,14.8,3.2,0,0,dqn,rl_v2,0,0
267,12,12,143.5,87.8,2106,0.9245,1367.0,0,15.1,3.5,0,0,dqn,rl_v2,0,0
268,12,12,79.5,69.2,1661,0.9616,1373.0,0,14.7,2.7,0,0,dqn,rl_v2,0,0
269,12,12,113.7,78.7,1888,0.9427,1379.0,0,14.9,3.1,0,0,dqn,rl_v2,0,0
270,12,12,85.4,68.2,1638,0.9635,1385.0,0,14.6,2.7,0,0,dqn,rl_v2,0,0
271,12,12,130.2,87.0,2087,0.9261,1391.0,0,14.9,3.4,0,0,dqn,rl_v2,0,0
272,12,12,81.4,65.5,1572,0.969,1397.0,0,14.5,2.6,0,0,dqn,rl_v2,0,0
273,12,12,33.0,48.6,1167,1.0,1403.0,0,14.1,1.9,0,0,dqn,rl_v2,0,0
274,12,12,42.9,53.0,1271,0.9941,1409.0,0,14.1,2.1,0,0,dqn,rl_v2,0,0
275,12,12,56.8,58.2,1398,0.9835,1415.0,0,14.3,2.3,0,0,dqn,rl_v2,0,0
276,12,12,78.7,64.7,1552,0.9707,1421.0,0,14.4,2.5,0,0,dqn,rl_v2,0,0
277,12,12,59.5,58.5,1404,0.983,1427.0,0,14.2,2.3,0,0,dqn,rl_v2,0,0
278,12,12,70.0,65.0,1559,0.9701,1433.0,0,14.9,2.6,0,0,dqn,rl_v2,0,0
279,12,12,57.9,60.7,1456,0.9787,1439.0,0,14.2,2.4,0,0,dqn,rl_v2,0,0
280,12,12,10.6,40.5,973,1.0,1445.0,0,13.6,1.6,0,0,dqn,rl_v2,0,0
281,12,12,108.2,75.1,1803,0.9497,1451.0,0,14.7,3.0,0,0,dqn,rl_v2,0,0
282,12,12,9.4,40.0,961,1.0,1457.0,0,13.7,1.6,0,0,dqn,rl_v2,0,0
283,12,12,77.4,66.4,1594,0.9672,1463.0,0,14.5,2.6,0,0,dqn,rl_v2,0,0
284,12,12,71.4,64.5,1547,0.9711,1469.0,0,14.5,2.5,0,0,dqn,rl_v2,0,0
285,12,12,11.6,40.8,978,1.0,1475.0,0,13.4,1.6,0,0,dqn,rl_v2,0,0
286,12,12,21.2,44.2,1060,1.0,1481.0,0,13.7,1.7,0,0,dqn,rl_v2,0,0
287,12,12,42.7,52.9,1270,0.9942,1487.0,0,14.0,2.1,0,0,dqn,rl_v2,0,0
288,12,12,9.7,39.0,937,1.0,1493.0,0,13.9,1.5,0,0,dqn,rl_v2,0,0
289,12,12,91.3,68.2,1638,0.9635,1499.0,0,14.6,2.7,0,0,dqn,rl_v2,0,0
290,12,12,70.7,62.7,1506,0.9745,1505.0,0,14.4,2.5,0,0,dqn,rl_v2,0,0
291,12,12,90.7,65.8,1578,0.9685,1511.0,0,14.5,2.6,0,0,dqn,rl_v2,0,0
292,12,12,51.4,55.1,1322,0.9898,1517.0,0,14.1,2.2,0,0,dqn,rl_v2,0,0
293,12,12,28.6,48.4,1162,1.0,1523.0,0,14.0,1.9,0,0,dqn,rl_v2,0,0
294,12,12,109.0,76.1,1827,0.9477,1529.0,0,14.8,3.0,0,0,dqn,rl_v2,0,0
295,12,12,36.4,49.3,1183,1.0,1535.0,0,14.1,1.9,0,0,dqn,rl_v2,0,0
296,12,12,110.1,74.7,1793,0.9506,1541.0,0,14.5,2.9,0,0,dqn,rl_v2,0,0
297,12,12,61.9,58.0,1393,0.9839,1547.0,0,14.0,2.3,0,0,dqn,rl_v2,0,0
298,12,12,82.4,68.3,1639,0.9634,1553.0,0,14.6,2.7,0,0,dqn,rl_v2,0,0
299,12,12,72.6,66.4,1593,0.9673,1559.0,0,14.5,2.6,0,0,dqn,rl_v2,0,0
300,12,12,17.2,42.9,1029,1.0,1565.0,0,13.8,1.7,0,0,dqn,rl_v2,0,0
301,12,12,43.4,52.8,1268,0.9943,1571.0,0,14.1,2.1,0,0,dqn,rl_v2,0,0
302,12,12,48.4,54.1,1299,0.9918,1577.0,0,14.1,2.1,0,0,dqn,rl_v2,0,0
303,12,12,55.6,57.4,1378,0.9852,1583.0,0,14.4,2.3,0,0,dqn,rl_v2,0,0
304,12,12,56.0,56.1,1347,0.9878,1589.0,0,14.0,2.2,0,0,dqn,rl_v2,0,0
305,12,12,116.8,78.6,1887,0.9427,1595.0,0,15.0,3.1,0,0,dqn,rl_v2,0,0
306,12,12,63.1,61.5,1475,0.9771,1601.0,0,14.4,2.4,0,0,dqn,rl_v2,0,0
307,12,12,50.5,56.6,1359,0.9868,1607.0,0,14.2,2.2,0,0,dqn,rl_v2,0,0
308,12,12,32.4,48.8,1170,1.0,1613.0,0,14.3,1.9,0,0,dqn,rl_v2,0,0
309,12,12,58.7,58.9,1414,0.9822,1619.0,0,14.4,2.3,0,0,dqn,rl_v2,0,0
310,12,12,81.2,66.4,1593,0.9673,1625.0,0,14.5,2.6,0,0,dqn,rl_v2,0,0
311,12,12,62.5,60.0,1441,0.9799,1631.0,0,14.4,2.4,0,0,dqn,rl_v2,0,0
312,12,12,35.4,50.8,1220,0.9983,1637.0,0,14.1,2.0,0,0,dqn,rl_v2,0,0
313,12,12,8.7,39.0,937,1.0,1643.0,0,13.6,1.5,0,0,dqn,rl_v2,0,0
314,12,12,48.1,53.6,1286,0.9928,1649.0,0,14.1,2.1,0,0,dqn,rl_v2,0,0
315,12,12,80.4,69.8,1676,0.9603,1655.0,0,14.4,2.7,0,0,dqn,rl_v2,0,0
316,12,12,49.5,54.8,1316,0.9903,1661.0,0,14.3,2.2,0,0,dqn,rl_v2,0,0
317,12,12,111.5,75.8,1818,0.9485,1667.0,0,14.8,3.0,0,0,dqn,rl_v2,0,0
318,12,12,9.0,38.9,934,1.0,1673.0,0,13.9,1.5,0,0,dqn,rl_v2,0,0
319,12,12,148.0,90.8,2180,0.9183,1679.0,0,15.2,3.6,0,0,dqn,rl_v2,0,0
320,12,12,18.2,44.1,1059,1.0,1685.0,0,13.9,1.7,0,0,dqn,rl_v2,0,0
321,12,12,70.9,62.0,1488,0.976,1691.0,0,14.4,2.4,0,0,dqn,rl_v2,0,0
322,12,12,9.6,40.3,968,1.0,1697.0,0,13.7,1.6,0,0,dqn,rl_v2,0,0
323,12,12,14.6,42.2,1012,1.0,1703.0,0,14.0,1.7,0,0,dqn,rl_v2,0,0
324,12,12,70.5,63.9,1533,0.9722,1709.0,0,14.6,2.5,0,0,dqn,rl_v2,0,0
325,12,12,94.5,72.8,1748,0.9543,1715.0,0,14.9,2.9,0,0,dqn,rl_v2,0,0
326,12,12,10.2,37.9,910,1.0,1721.0,0,13.8,1.5,0,0,dqn,rl_v2,0,0
327,12,12,58.3,58.8,1412,0.9823,1727.0,0,14.3,2.3,0,0,dqn,rl_v2,0,0
328,12,12,54.6,55.7,1336,0.9887,1733.0,0,14.3,2.2,0,0,dqn,rl_v2,0,0
329,12,12,105.3,80.5,1931,0.9391,1739.0,0,14.8,3.2,0,0,dqn,rl_v2,0,0
330,12,12,83.1,64.4,1545,0.9712,1745.0,0,14.2,2.5,0,0,dqn,rl_v2,0,0
331,12,12,118.2,79.0,1897,0.9419,1751.0,0,14.8,3.1,0,0,dqn,rl_v2,0,0
332,12,12,152.3,90.8,2180,0.9183,1757.0,0,15.1,3.6,0,0,dqn,rl_v2,0,0
333,12,12,137.4,88.4,2122,0.9232,1763.0,0,15.2,3.5,0,0,dqn,rl_v2,0,0
334,12,12,135.6,85.2,2044,0.9297,1769.0,0,15.1,3.3,0,0,dqn,rl_v2,0,0
335,12,12,101.7,77.0,1848,0.946,1775.0,0,14.9,3.0,0,0,dqn,rl_v2,0,0
336,12,12,66.6,57.9,1389,0.9842,1781.0,0,14.2,2.3,0,0,dqn,rl_v2,0,0
337,12,12,138.9,85.5,2051,0.9291,1787.0,0,15.3,3.4,0,0,dqn,rl_v2,0,0
338,12,12,123.2,76.2,1830,0.9475,1793.0,0,14.9,3.0,0,0,dqn,rl_v2,0,0
339,12,12,141.1,85.0,2040,0.93,1799.0,0,15.2,3.3,0,0,dqn,rl_v2,0,0
340,12,12,98.0,75.2,1806,0.9495,1805.0,0,15.1,3.0,0,0,dqn,rl_v2,0,0
341,12,12,65.9,59.2,1421,0.9816,1811.0,0,14.4,2.3,0,0,dqn,rl_v2,0,0
342,12,12,61.6,58.7,1408,0.9827,1817.0,0,14.3,2.3,0,0,dqn,rl_v2,0,0
343,12,12,98.8,71.9,1725,0.9563,1823.0,0,14.8,2.8,0,0,dqn,rl_v2,0,0
344,12,12,96.1,71.0,1704,0.958,1829.0,0,14.7,2.8,0,0,dqn,rl_v2,0,0
345,12,12,77.2,65.2,1566,0.9695,1835.0,0,14.5,2.6,0,0,dqn,rl_v2,0,0
346,12,12,120.0,85.2,2044,0.9297,1841.0,0,15.1,3.3,0,0,dqn,rl_v2,0,0
347,12,12,137.2,86.6,2079,0.9267,1847.0,0,15.1,3.4,0,0,dqn,rl_v2,0,0
348,12,12,63.2,59.5,1427,0.9811,1853.0,0,14.4,2.3,0,0,dqn,rl_v2,0,0
349,12,12,40.0,53.2,1276,0.9937,1859.0,0,14.2,2.1,0,0,dqn,rl_v2,0,0
350,12,12,29.4,47.5,1140,1.0,1865.0,0,14.2,1.9,0,0,dqn,rl_v2,0,0
351,12,12,62.4,62.6,1503,0.9748,1871.0,0,14.3,2.5,0,0,dqn,rl_v2,0,0
352,12,12,89.9,68.0,1633,0.9639,1877.0,0,14.6,2.7,0,0,dqn,rl_v2,0,0
353,12,12,78.2,65.3,1568,0.9693,1883.0,0,14.6,2.6,0,0,dqn,rl_v2,0,0
354,12,12,9.0,35.5,853,1.0,1889.0,0,13.9,1.4,0,0,dqn,rl_v2,0,0
355,12,12,61.1,60.9,1461,0.9782,1895.0,0,14.4,2.4,0,0,dqn,rl_v2,0,0
356,12,12,62.3,58.8,1412,0.9823,1901.0,0,14.4,2.3,0,0,dqn,rl_v2,0,0
357,12,12,87.1,71.0,1703,0.9581,1907.0,0,14.8,2.8,0,0,dqn,rl_v2,0,0
358,12,12,56.7,57.6,1383,0.9848,1913.0,0,14.4,2.3,0,0,dqn,rl_v2,0,0
359,12,12,32.5,48.7,1168,1.0,1919.0,0,14.2,1.9,0,0,dqn,rl_v2,0,0
360,12,12,57.2,56.2,1349,0.9876,1925.0,0,14.2,2.2,0,0,dqn,rl_v2,0,0
361,12,12,54.6,55.7,1337,0.9886,1931.0,0,14.0,2.2,0,0,dqn,rl_v2,0,0
362,12,12,32.4,48.0,1151,1.0,1937.0,0,14.0,1.9,0,0,dqn,rl_v2,0,0
363,12,12,45.6,53.1,1275,0.9938,1943.0,0,14.4,2.1,0,0,dqn,rl_v2,0,0
364,12,12,82.1,66.2,1590,0.9675,1949.0,0,14.7,2.6,0,0,dqn,rl_v2,0,0
365,12,12,105.5,72.6,1743,0.9547,1955.0,0,14.8,2.9,0,0,dqn,rl_v2,0,0
366,12,12,33.9,48.5,1165,1.0,1961.0,0,14.0,1.9,0,0,dqn,rl_v2,0,0
367,12,12,26.6,46.4,1113,1.0,1967.0,0,14.1,1.8,0,0,dqn,rl_v2,0,0
368,12,12,65.7,63.1,1514,0.9738,1973.0,0,14.4,2.5,0,0,dqn,rl_v2,0,0
369,12,12,11.0,40.6,975,1.0,1979.0,0,14.0,1.6,0,0,dqn,rl_v2,0,0
370,12,12,8.2,39.6,950,1.0,1985.0,0,13.9,1.6,0,0,dqn,rl_v2,0,0
371,12,12,50.8,55.0,1321,0.9899,1991.0,0,14.4,2.2,0,0,dqn,rl_v2,0,0
372,12,12,73.6,59.9,1437,0.9802,1997.0,0,14.4,2.4,0,0,dqn,rl_v2,0,0
373,12,12,17.4,43.3,1040,1.0,2003.0,0,13.9,1.7,0,0,dqn,rl_v2,0,0
374,12,12,99.2,75.4,1810,0.9492,2009.0,0,14.9,3.0,0,0,dqn,rl_v2,0,0
375,12,12,28.2,47.0,1128,1.0,2015.0,0,13.9,1.8,0,0,dqn,rl_v2,0,0
376,12,12,46.9,53.0,1273,0.9939,2021.0,0,14.4,2.1,0,0,dqn,rl_v2,0,0
377,12,12,69.9,60.5,1451,0.9791,2027.0,0,14.5,2.4,0,0,dqn,rl_v2,0,0
378,12,12,9.2,38.6,926,1.0,2033.0,0,13.6,1.5,0,0,dqn,rl_v2,0,0
379,12,12,45.8,51.8,1243,0.9964,2039.0,0,14.0,2.0,0,0,dqn,rl_v2,0,0
380,12,12,40.9,50.9,1222,0.9982,2045.0,0,14.2,2.0,0,0,dqn,rl_v2,0,0
381,12,12,46.7,53.3,1279,0.9934,2051.0,0,14.2,2.1,0,0,dqn,rl_v2,0,0
382,12,12,95.1,71.7,1721,0.9566,2057.0,0,14.7,2.8,0,0,dqn,rl_v2,0,0
383,12,12,47.7,55.8,1340,0.9883,2063.0,0,14.5,2.2,0,0,dqn,rl_v2,0,0
384,12,12,43.6,52.5,1259,0.9951,2069.0,0,14.3,2.1,0,0,dqn,rl_v2,0,0
385,12,12,68.3,60.6,1455,0.9788,2075.0,0,14.5,2.4,0,0,dqn,rl_v2,0,0
386,12,12,8.9,35.9,862,1.0,2081.0,0,13.8,1.4,0,0,dqn,rl_v2,0,0
387,12,12,88.5,66.1,1586,0.9678,2087.0,0,14.7,2.6,0,0,dqn,rl_v2,0,0
388,12,12,54.6,55.7,1337,0.9886,2093.0,0,14.3,2.2,0,0,dqn,rl_v2,0,0
389,12,12,79.0,68.9,1654,0.9622,2099.0,0,14.7,2.7,0,0,dqn,rl_v2,0,0
390,12,12,40.0,51.0,1223,0.9981,2105.0,0,14.3,2.0,0,0,dqn,rl_v2,0,0
391,12,12,52.1,56.0,1345,0.9879,2111.0,0,14.4,2.2,0,0,dqn,rl_v2,0,0
392,12,12,92.3,69.0,1657,0.9619,2117.0,0,14.7,2.7,0,0,dqn,rl_v2,0,0
393,12,12,62.1,60.2,1445,0.9796,2123.0,0,14.6,2.4,0,0,dqn,rl_v2,0,0
394,12,12,72.1,67.7,1624,0.9647,2129.0,0,14.9,2.7,0,0,dqn,rl_v2,0,0
395,12,12,21.5,43.8,1051,1.0,2135.0,0,14.1,1.7,0,0,dqn,rl_v2,0,0
396,12,12,8.7,39.5,949,1.0,2141.0,0,14.0,1.6,0,0,dqn,rl_v2,0,0
397,12,12,56.5,58.5,1405,0.9829,2147.0,0,14.3,2.3,0,0,dqn,rl_v2,0,0
398,12,12,103.5,76.2,1828,0.9477,2153.0,0,14.9,3.0,0,0,dqn,rl_v2,0,0
399,12,12,19.6,43.3,1039,1.0,2159.0,0,14.0,1.7,0,0,dqn,rl_v2,0,0
400,12,12,54.4,54.3,1304,0.9913,2165.0,0,14.3,2.1,0,0,dqn,rl_v2,0,0
401,12,12,99.7,71.5,1717,0.9569,2171.0,0,14.9,2.8,0,0,dqn,rl_v2,0,0
402,12,12,75.8,64.3,1544,0.9713,2177.0,0,14.6,2.5,0,0,dqn,rl_v2,0,0
403,12,12,8.9,22.6,542,1.0,2183.0,0,13.4,0.9,0,0,dqn,rl_v2,0,0
404,12,12,56.9,59.6,1431,0.9808,2189.0,0,14.6,2.3,0,0,dqn,rl_v2,0,0
405,6,6,2074.7,100.0,1640,0.8316,2192.0,1,16.6,2.7,0,0,dqn,rl_v2,0,0
406,12,6,60.1,58.2,698,0.9837,2195.0,1,14.4,1.1,0,6,dqn,rl_v2,0,0
407,12,10,37.6,63.4,964,1.0,2200.0,0,15.2,1.6,0,2,dqn,rl_v2,0,0
408,12,10,88.9,88.8,1350,0.965,2205.0,0,14.7,2.2,0,2,dqn,rl_v2,0,0
409,12,11,96.2,70.2,1461,0.9672,2210.5,0,14.9,2.6,0,1,dqn,rl_v2,0,0
410,12,12,78.8,71.2,1538,0.9718,2216.5,0,14.5,2.5,0,0,dqn,rl_v2,0,0
411,12,12,55.1,59.6,1359,0.9868,2222.5,0,14.3,2.2,0,0,dqn,rl_v2,0,0
412,12,12,62.8,59.8,1436,0.9803,2228.5,0,14.5,2.4,0,0,dqn,rl_v2,0,0
413,12,12,67.3,61.0,1464,0.978,2234.5,0,14.5,2.4,0,0,dqn,rl_v2,0,0
414,12,12,103.2,72.5,1740,0.955,2240.5,0,14.8,2.9,0,0,dqn,rl_v2,0,0
415,12,12,65.8,61.2,1469,0.9776,2246.5,0,14.6,2.4,0,0,dqn,rl_v2,0,0
416,12,12,20.8,44.3,1064,1.0,2252.5,0,13.9,1.7,0,0,dqn,rl_v2,0,0
417,12,12,128.4,88.0,2113,0.9239,2258.5,0,15.2,3.5,0,0,dqn,rl_v2,0,0
418,12,12,112.1,77.0,1849,0.9459,2264.5,0,14.9,3.0,0,0,dqn,rl_v2,0,0
419,12,12,81.6,67.2,1614,0.9655,2270.5,0,14.5,2.6,0,0,dqn,rl_v2,0,0
420,12,12,19.8,44.3,1063,1.0,2276.5,0,14.0,1.7,0,0,dqn,rl_v2,0,0
421,12,12,8.7,38.8,932,1.0,2282.5,0,13.8,1.5,0,0,dqn,rl_v2,0,0
422,12,12,9.3,38.8,931,1.0,2288.5,0,13.6,1.5,0,0,dqn,rl_v2,0,0
423,12,12,41.5,53.4,1281,0.9932,2294.5,0,14.0,2.1,0,0,dqn,rl_v2,0,0
424,12,12,35.5,51.2,1228,0.9977,2300.5,0,14.0,2.0,0,0,dqn,rl_v2,0,0
425,12,12,69.3,61.4,1474,0.9772,2306.5,0,14.3,2.4,0,0,dqn,rl_v2,0,0
426,12,12,44.1,51.4,1234,0.9972,2312.5,0,14.3,2.0,0,0,dqn,rl_v2,0,0
427,12,12,117.0,84.0,2015,0.9321,2318.5,0,15.1,3.3,0,0,dqn,rl_v2,0,0
428,12,12,43.0,54.4,1305,0.9912,2324.5,0,14.4,2.1,0,0,dqn,rl_v2,0,0
429,12,12,9.0,38.6,926,1.0,2330.5,0,14.0,1.5,0,0,dqn,rl_v2,0,0
430,12,12,9.4,38.2,916,1.0,2336.5,0,13.6,1.5,0,0,dqn,rl_v2,0,0
431,12,12,70.9,60.9,1461,0.9782,2342.5,0,14.6,2.4,0,0,dqn,rl_v2,0,0
432,12,12,74.1,65.9,1581,0.9683,2348.5,0,14.6,2.6,0,0,dqn,rl_v2,0,0
433,12,12,15.0,42.0,1009,1.0,2354.5,0,13.9,1.7,0,0,dqn,rl_v2,0,0
434,12,12,8.9,39.3,944,1.0,2360.5,0,13.8,1.5,0,0,dqn,rl_v2,0,0
435,12,12,101.5,77.7,1865,0.9446,2366.5,0,15.0,3.1,0,0,dqn,rl_v2,0,0
436,12,12,92.0,70.9,1702,0.9582,2372.5,0,14.7,2.8,0,0,dqn,rl_v2,0,0
437,12,12,36.5,51.1,1226,0.9978,2378.5,0,14.1,2.0,0,0,dqn,rl_v2,0,0
438,12,12,49.0,53.4,1281,0.9932,2384.5,0,14.3,2.1,0,0,dqn,rl_v2,0,0
439,12,12,106.8,79.7,1913,0.9406,2390.5,0,15.0,3.1,0,0,dqn,rl_v2,0,0
440,12,12,113.1,80.2,1924,0.9397,2396.5,0,14.9,3.2,0,0,dqn,rl_v2,0,0
441,12,12,116.5,76.0,1825,0.9479,2402.5,0,15.0,3.0,0,0,dqn,rl_v2,0,0
442,12,12,98.9,72.7,1745,0.9546,2408.5,0,14.9,2.9,0,0,dqn,rl_v2,0,0
443,12,12,48.4,53.5,1285,0.9929,2414.5,0,14.3,2.1,0,0,dqn,rl_v2,0,0
444,12,12,129.6,87.3,2096,0.9253,2420.5,0,15.2,3.4,0,0,dqn,rl_v2,0,0
445,12,12,118.8,77.6,1863,0.9447,2426.5,0,14.5,3.1,0,0,dqn,rl_v2,0,0
446,12,12,67.2,60.1,1443,0.9798,2432.5,0,14.3,2.4,0,0,dqn,rl_v2,0,0
447,12,12,139.7,83.1,1994,0.9338,2438.5,0,15.2,3.3,0,0,dqn,rl_v2,0,0
448,12,12,105.7,78.8,1892,0.9423,2444.5,0,14.9,3.1,0,0,dqn,rl_v2,0,0
449,12,12,116.8,82.5,1979,0.9351,2450.5,0,15.3,3.2,0,0,dqn,rl_v2,0,0
450,12,12,2211.5,100.0,3198,0.8391,2456.5,0,16.4,5.2,0,0,dqn,rl_v2,0,0
451,12,12,128.4,82.1,1971,0.9357,2462.5,0,15.1,3.2,0,0,dqn,rl_v2,0,0
452,6,6,5000.0,100.0,2275,0.5354,2465.5,1,18.4,3.7,0,0,dqn,rl_v2,0,0
453,12,6,5000.0,100.0,2771,0.5,2468.5,1,19.5,4.5,0,6,dqn,rl_v2,0,0
454,12,9,5000.0,100.0,2435,0.5986,2473.0,0,18.9,4.4,0,3,dqn,rl_v2,0,0
455,3,2,5000.0,100.0,2567,0.5,2474.0,1,49.7,8.4,0,1,dqn,rl_v2,0,0
456,6,3,5000.0,100.0,2176,0.5,2475.5,1,28.7,4.8,0,3,dqn,rl_v2,0,0
457,3,1,5000.0,100.0,1675,0.5,2476.0,1,37.0,5.5,0,2,dqn,rl_v2,0,0
458,12,1,5000.0,100.0,2022,0.5,2476.5,1,42.2,6.6,0,11,dqn,rl_v2,0,0
459,11,7,5000.0,100.0,1622,0.5,2480.0,1,36.3,3.0,0,4,dqn,rl_v2,0,0
460,12,11,5000.0,100.0,2102,0.5,2485.5,1,17.0,3.8,0,1,dqn,rl_v2,0,0
461,12,11,100.3,89.4,1537,0.9603,2491.0,0,14.3,2.7,0,1,dqn,rl_v2,0,0
462,12,12,9.1,28.6,651,1.0,2497.0,0,13.4,1.1,0,0,dqn,rl_v2,0,0
463,12,12,18.4,45.7,1041,1.0,2503.0,0,13.6,1.7,0,0,dqn,rl_v2,0,0
464,6,6,5000.0,100.0,2110,0.5787,2506.0,1,17.6,5.8,0,0,dqn,rl_v2,0,0
465,12,6,2763.1,100.0,1713,0.8176,2509.0,1,17.1,4.7,0,6,dqn,rl_v2,0,0
466,12,8,277.1,100.0,1428,0.9137,2513.0,0,16.0,2.9,0,4,dqn,rl_v2,0,0
467,12,11,104.7,97.9,1567,0.9575,2518.5,0,15.3,2.8,0,1,dqn,rl_v2,0,0
468,12,11,88.7,81.1,1492,0.9644,2524.0,0,14.4,2.7,0,1,dqn,rl_v2,0,0
469,12,12,39.2,53.6,1222,0.9982,2530.0,0,14.2,2.0,0,0,dqn,rl_v2,0,0
470,12,12,118.7,81.8,1865,0.9446,2536.0,0,14.8,3.1,0,0,dqn,rl_v2,0,0
471,12,12,40.8,54.2,1301,0.9916,2542.0,0,14.1,2.1,0,0,dqn,rl_v2,0,0
472,12,12,101.4,74.7,1792,0.9507,2548.0,0,14.7,2.9,0,0,dqn,rl_v2,0,0
473,12,12,37.5,49.6,1190,1.0,2554.0,0,13.9,1.9,0,0,dqn,rl_v2,0,0
474,12,12,59.6,59.5,1428,0.981,2560.0,0,14.4,2.3,0,0,dqn,rl_v2,0,0
475,12,12,95.3,71.4,1714,0.9572,2566.0,0,14.9,2.8,0,0,dqn,rl_v2,0,0
476,12,12,123.6,83.6,2007,0.9327,2572.0,0,15.0,3.3,0,0,dqn,rl_v2,0,0
477,12,12,74.9,64.6,1550,0.9708,2578.0,0,14.5,2.5,0,0,dqn,rl_v2,0,0
478,12,12,71.5,63.7,1528,0.9727,2584.0,0,14.5,2.5,0,0,dqn,rl_v2,0,0
479,12,12,8.7,38.4,922,1.0,2590.0,0,13.3,1.5,0,0,dqn,rl_v2,0,0
480,12,12,91.4,66.7,1600,0.9667,2596.0,0,14.2,2.6,0,0,dqn,rl_v2,0,0
481,12,12,42.1,50.6,1215,0.9988,2602.0,0,14.1,2.0,0,0,dqn,rl_v2,0,0
482,12,12,57.1,57.1,1371,0.9858,2608.0,0,13.9,2.2,0,0,dqn,rl_v2,0,0
483,12,12,77.4,63.3,1519,0.9734,2614.0,0,14.3,2.5,0,0,dqn,rl_v2,0,0
484,12,12,76.6,69.0,1657,0.9619,2620.0,0,14.6,2.7,0,0,dqn,rl_v2,0,0
485,12,12,83.7,67.1,1610,0.9658,2626.0,0,14.5,2.6,0,0,dqn,rl_v2,0,0
486,12,12,92.1,72.0,1728,0.956,2632.0,0,14.7,2.8,0,0,dqn,rl_v2,0,0
487,12,12,44.0,51.7,1240,0.9967,2638.0,0,13.9,2.0,0,0,dqn,rl_v2,0,0
488,12,12,65.4,61.8,1482,0.9765,2644.0,0,14.4,2.4,0,0,dqn,rl_v2,0,0
489,12,12,42.1,52.2,1252,0.9957,2650.0,0,14.2,2.1,0,0,dqn,rl_v2,0,0
490,12,12,38.8,51.2,1228,0.9977,2656.0,0,14.0,2.0,0,0,dqn,rl_v2,0,0
491,12,12,31.6,48.1,1154,1.0,2662.0,0,13.8,1.9,0,0,dqn,rl_v2,0,0
492,12,12,36.0,49.0,1175,1.0,2668.0,0,14.1,1.9,0,0,dqn,rl_v2,0,0
493,12,12,24.3,46.0,1103,1.0,2674.0,0,13.5,1.8,0,0,dqn,rl_v2,0,0
494,12,12,47.7,54.3,1303,0.9914,2680.0,0,14.3,2.1,0,0,dqn,rl_v2,0,0
495,12,12,33.0,49.8,1195,1.0,2686.0,0,13.6,2.0,0,0,dqn,rl_v2,0,0
496,12,12,51.6,55.7,1336,0.9887,2692.0,0,14.2,2.2,0,0,dqn,rl_v2,0,0
497,12,12,9.2,39.3,944,1.0,2698.0,0,13.8,1.5,0,0,dqn,rl_v2,0,0
498,12,12,49.7,54.0,1295,0.9921,2704.0,0,13.7,2.1,0,0,dqn,rl_v2,0,0
499,12,12,85.8,69.1,1659,0.9617,2710.0,0,14.7,2.7,0,0,dqn,rl_v2,0,0
500,12,12,78.6,65.0,1561,0.9699,2716.0,0,14.5,2.6,0,0,dqn,rl_v2,0,0
501,12,12,48.4,53.9,1293,0.9922,2722.0,0,14.3,2.1,0,0,dqn,rl_v2,0,0
502,12,12,20.7,44.0,1057,1.0,2728.0,0,13.8,1.7,0,0,dqn,rl_v2,0,0
503,12,12,75.1,62.1,1491,0.9758,2734.0,0,14.7,2.4,0,0,dqn,rl_v2,0,0
504,12,12,86.2,70.5,1692,0.959,2740.0,0,15.0,2.8,0,0,dqn,rl_v2,0,0
