step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,memory_pct,network_pct,oom_kills,pending_pods,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
138,12,12,121.9,79.7,1913,0.9406,722.0,0,15.3,3.1,0,0,ppo,rl_v2,0,0
139,12,12,206.9,100.0,2437,0.8977,728.0,0,15.6,4.0,0,0,ppo,rl_v2,0,0
140,12,12,647.4,100.0,2673,0.8816,734.0,0,15.9,4.4,0,0,ppo,rl_v2,0,0
141,12,12,328.7,100.0,2512,0.8928,740.0,0,15.6,4.1,0,0,ppo,rl_v2,0,0
142,12,12,163.9,97.9,2349,0.9042,746.0,0,15.3,3.8,0,0,ppo,rl_v2,0,0
143,12,12,822.0,100.0,2786,0.8733,752.0,0,15.9,4.6,0,0,ppo,rl_v2,0,0
144,12,12,2966.0,100.0,3351,0.8249,758.0,0,16.8,5.5,0,0,ppo,rl_v2,0,0
145,12,12,1848.3,100.0,3110,0.8469,764.0,0,16.5,5.1,0,0,ppo,rl_v2,0,0
146,12,12,163.0,94.4,2265,0.9113,770.0,0,15.3,3.7,0,0,ppo,rl_v2,0,0
147,12,12,924.0,100.0,2789,0.8731,776.0,0,15.8,4.6,0,0,ppo,rl_v2,0,0
148,12,12,564.6,100.0,2644,0.8837,782.0,0,15.8,4.3,0,0,ppo,rl_v2,0,0
149,12,12,143.2,90.2,2166,0.9195,788.0,0,15.5,3.5,0,0,ppo,rl_v2,0,0
150,12,12,141.7,90.7,2176,0.9187,794.0,0,15.3,3.6,0,0,ppo,rl_v2,0,0
151,12,12,140.3,83.6,2006,0.9328,800.0,0,15.1,3.3,0,0,ppo,rl_v2,0,0
152,12,12,113.5,78.3,1880,0.9433,806.0,0,15.2,3.1,0,0,ppo,rl_v2,0,0
153,12,12,180.4,100.0,2420,0.8987,812.0,0,15.4,4.0,0,0,ppo,rl_v2,0,0
154,12,12,632.5,100.0,2676,0.8814,818.0,0,16.1,4.4,0,0,ppo,rl_v2,0,0
155,12,12,155.0,89.6,2151,0.9207,824.0,0,15.3,3.5,0,0,ppo,rl_v2,0,0
156,12,12,125.1,80.8,1939,0.9384,830.0,0,15.2,3.2,0,0,ppo,rl_v2,0,0
157,12,12,81.6,68.7,1649,0.9626,836.0,0,14.6,2.7,0,0,ppo,rl_v2,0,0
158,12,12,275.4,100.0,2477,0.8951,842.0,0,15.6,4.1,0,0,ppo,rl_v2,0,0
159,12,12,57.3,59.7,1432,0.9807,848.0,0,14.2,2.3,0,0,ppo,rl_v2,0,0
160,12,12,210.1,100.0,2432,0.898,854.0,0,15.7,4.0,0,0,ppo,rl_v2,0,0
161,12,12,62.4,57.8,1386,0.9845,860.0,0,14.6,2.3,0,0,ppo,rl_v2,0,0
162,12,12,69.3,60.5,1452,0.979,866.0,0,14.5,2.4,0,0,ppo,rl_v2,0,0
163,12,12,95.0,71.9,1725,0.9563,872.0,0,14.7,2.8,0,0,ppo,rl_v2,0,0
164,12,12,79.3,62.2,1493,0.9756,878.0,0,14.5,2.4,0,0,ppo,rl_v2,0,0
165,12,12,141.3,87.7,2104,0.9247,884.0,0,15.3,3.4,0,0,ppo,rl_v2,0,0
166,12,12,8.9,36.6,878,1.0,890.0,0,13.8,1.4,0,0,ppo,rl_v2,0,0
167,12,12,77.7,64.5,1547,0.9711,896.0,0,14.6,2.5,0,0,ppo,rl_v2,0,0
168,8,8,79.6,66.6,1065,0.9669,900.0,1,14.7,2.6,0,0,ppo,rl_v2,0,0
169,12,8,136.5,92.9,1487,0.9141,904.0,1,15.6,3.7,0,4,ppo,rl_v2,0,0
170,12,11,85.2,79.6,1464,0.9669,909.5,0,15.3,2.6,0,1,ppo,rl_v2,0,0
171,12,11,85.4,81.5,1500,0.9636,915.0,0,14.5,2.7,0,1,ppo,rl_v2,0,0
172,12,11,31.6,48.4,1064,1.0,920.5,0,14.2,1.9,0,1,ppo,rl_v2,0,0
173,12,12,152.0,91.5,2086,0.9262,926.5,0,15.5,3.4,0,0,ppo,rl_v2,0,0
174,9,9,416.6,100.0,1830,0.8858,931.0,1,15.7,4.0,0,0,ppo,rl_v2,0,0
175,12,9,1209.7,100.0,2214,0.8602,935.5,1,16.5,4.8,0,3,ppo,rl_v2,0,0
176,12,11,423.3,100.0,2137,0.8914,941.0,0,16.0,3.8,0,1,ppo,rl_v2,0,0
177,12,12,116.5,92.0,1877,0.9436,947.0,0,14.9,3.1,0,0,ppo,rl_v2,0,0
178,12,12,53.4,59.4,1355,0.9871,953.0,0,14.2,2.2,0,0,ppo,rl_v2,0,0
179,12,12,118.5,76.9,1846,0.9462,959.0,0,15.0,3.0,0,0,ppo,rl_v2,0,0
180,12,12,33.2,48.3,1159,1.0,965.0,0,14.1,1.9,0,0,ppo,rl_v2,0,0
181,12,12,80.2,66.1,1586,0.9678,971.0,0,14.7,2.6,0,0,ppo,rl_v2,0,0
182,9,9,1489.7,100.0,2292,0.8515,975.5,1,16.5,5.0,0,0,ppo,rl_v2,0,0
183,12,9,404.2,100.0,1922,0.8894,980.0,1,15.8,4.2,0,3,ppo,rl_v2,0,0
184,12,11,202.7,100.0,2009,0.9136,985.5,0,15.9,3.6,0,1,ppo,rl_v2,0,0
185,12,11,215.0,100.0,2010,0.9134,991.0,0,15.2,3.6,0,1,ppo,rl_v2,0,0
186,12,11,521.7,100.0,2396,0.8858,996.5,0,15.9,4.3,0,1,ppo,rl_v2,0,0
187,12,11,127.0,85.1,1872,0.9298,1002.0,0,15.2,3.3,0,1,ppo,rl_v2,0,0
188,12,11,123.1,86.1,1895,0.9277,1007.5,0,15.1,3.4,0,1,ppo,rl_v2,0,0
189,12,12,156.0,98.7,2250,0.9125,1013.5,0,15.7,3.7,0,0,ppo,rl_v2,0,0
190,12,12,165.0,100.0,2281,0.9099,1019.5,0,15.4,3.7,0,0,ppo,rl_v2,0,0
191,12,12,133.0,88.5,2124,0.923,1025.5,0,15.2,3.5,0,0,ppo,rl_v2,0,0
192,12,12,114.5,79.8,1916,0.9403,1031.5,0,15.2,3.1,0,0,ppo,rl_v2,0,0
193,12,12,147.0,86.1,2066,0.9278,1037.5,0,15.1,3.4,0,0,ppo,rl_v2,0,0
194,12,12,126.8,83.0,1993,0.9339,1043.5,0,15.0,3.3,0,0,ppo,rl_v2,0,0
195,12,12,72.2,64.0,1536,0.972,1049.5,0,14.8,2.5,0,0,ppo,rl_v2,0,0
196,12,12,67.8,61.3,1470,0.9775,1055.5,0,14.5,2.4,0,0,ppo,rl_v2,0,0
197,12,12,183.5,100.0,2405,0.8997,1061.5,0,15.6,3.9,0,0,ppo,rl_v2,0,0
198,12,12,1124.5,100.0,2904,0.8641,1067.5,0,16.2,4.8,0,0,ppo,rl_v2,0,0
199,12,12,341.7,100.0,2537,0.8911,1073.5,0,15.8,4.2,0,0,ppo,rl_v2,0,0
200,12,12,143.7,89.5,2148,0.921,1079.5,0,15.4,3.5,0,0,ppo,rl_v2,0,0
201,12,12,138.4,85.6,2055,0.9287,1085.5,0,15.3,3.4,0,0,ppo,rl_v2,0,0
202,12,12,212.1,100.0,2422,0.8986,1091.5,0,15.7,4.0,0,0,ppo,rl_v2,0,0
203,12,12,453.0,100.0,2588,0.8876,1097.5,0,15.9,4.2,0,0,ppo,rl_v2,0,0
204,12,12,1400.8,100.0,2997,0.8565,1103.5,0,16.3,4.9,0,0,ppo,rl_v2,0,0
205,12,12,155.4,94.2,2261,0.9116,1109.5,0,15.6,3.7,0,0,ppo,rl_v2,0,0
206,12,12,1018.4,100.0,2825,0.8703,1115.5,0,16.4,4.6,0,0,ppo,rl_v2,0,0
207,12,12,216.5,100.0,2452,0.8967,1121.5,0,15.8,4.0,0,0,ppo,rl_v2,0,0
208,12,12,1423.3,100.0,2987,0.8573,1127.5,0,16.3,4.9,0,0,ppo,rl_v2,0,0
209,12,12,174.4,96.8,2324,0.9063,1133.5,0,15.5,3.8,0,0,ppo,rl_v2,0,0
210,12,12,490.0,100.0,2585,0.8878,1139.5,0,15.8,4.2,0,0,ppo,rl_v2,0,0
211,12,12,162.9,99.9,2398,0.9002,1145.5,0,15.8,3.9,0,0,ppo,rl_v2,0,0
212,12,12,152.7,97.3,2336,0.9053,1151.5,0,15.3,3.8,0,0,ppo,rl_v2,0,0
213,12,12,1539.8,100.0,3017,0.8548,1157.5,0,16.6,4.9,0,0,ppo,rl_v2,0,0
214,12,12,623.9,100.0,2663,0.8824,1163.5,0,15.9,4.4,0,0,ppo,rl_v2,0,0
215,12,12,185.9,97.8,2346,0.9045,1169.5,0,15.5,3.8,0,0,ppo,rl_v2,0,0
216,12,12,360.4,100.0,2541,0.8908,1175.5,0,16.1,4.2,0,0,ppo,rl_v2,0,0
217,12,12,1562.2,100.0,3020,0.8546,1181.5,0,16.5,4.9,0,0,ppo,rl_v2,0,0
218,12,12,499.7,100.0,2616,0.8857,1187.5,0,16.1,4.3,0,0,ppo,rl_v2,0,0
219,12,12,163.7,94.9,2278,0.9102,1193.5,0,15.7,3.7,0,0,ppo,rl_v2,0,0
220,12,12,238.3,100.0,2447,0.897,1199.5,0,15.7,4.0,0,0,ppo,rl_v2,0,0
221,12,12,132.4,84.3,2023,0.9314,1205.5,0,15.1,3.3,0,0,ppo,rl_v2,0,0
222,12,12,179.7,100.0,2400,0.9,1211.5,0,15.7,3.9,0,0,ppo,rl_v2,0,0
223,12,12,231.6,100.0,2431,0.898,1217.5,0,15.9,4.0,0,0,ppo,rl_v2,0,0
224,12,12,126.8,84.0,2016,0.932,1223.5,0,15.4,3.3,0,0,ppo,rl_v2,0,0
225,12,12,164.9,95.9,2302,0.9082,1229.5,0,15.5,3.8,0,0,ppo,rl_v2,0,0
226,12,12,93.6,71.1,1706,0.9578,1235.5,0,14.7,2.8,0,0,ppo,rl_v2,0,0
227,12,12,180.2,98.5,2363,0.9031,1241.5,0,15.6,3.9,0,0,ppo,rl_v2,0,0
228,12,12,131.8,86.6,2078,0.9268,1247.5,0,15.2,3.4,0,0,ppo,rl_v2,0,0
229,12,12,97.1,73.2,1756,0.9537,1253.5,0,15.1,2.9,0,0,ppo,rl_v2,0,0
230,12,12,125.6,82.1,1971,0.9357,1259.5,0,14.8,3.2,0,0,ppo,rl_v2,0,0
231,12,12,67.8,64.2,1541,0.9716,1265.5,0,14.5,2.5,0,0,ppo,rl_v2,0,0
232,12,12,152.2,96.4,2313,0.9073,1271.5,0,15.4,3.8,0,0,ppo,rl_v2,0,0
233,12,12,95.0,70.8,1699,0.9584,1277.5,0,15.0,2.8,0,0,ppo,rl_v2,0,0
234,12,12,69.7,63.8,1531,0.9724,1283.5,0,14.7,2.5,0,0,ppo,rl_v2,0,0
235,12,12,118.3,79.4,1905,0.9413,1289.5,0,14.9,3.1,0,0,ppo,rl_v2,0,0
236,12,12,74.3,64.0,1536,0.972,1295.5,0,14.9,2.5,0,0,ppo,rl_v2,0,0
237,12,12,92.2,69.2,1661,0.9616,1301.5,0,14.8,2.7,0,0,ppo,rl_v2,0,0
238,12,12,78.1,64.8,1556,0.9703,1307.5,0,14.8,2.5,0,0,ppo,rl_v2,0,0
239,12,12,91.8,71.6,1718,0.9568,1313.5,0,15.0,2.8,0,0,ppo,rl_v2,0,0
240,12,12,117.2,79.0,1895,0.9421,1319.5,0,15.2,3.1,0,0,ppo,rl_v2,0,0
241,12,12,145.6,86.2,2070,0.9275,1325.5,0,15.2,3.4,0,0,ppo,rl_v2,0,0
242,12,12,75.8,62.3,1496,0.9753,1331.5,0,14.6,2.5,0,0,ppo,rl_v2,0,0
243,12,12,40.3,51.0,1223,0.9981,1337.5,0,14.3,2.0,0,0,ppo,rl_v2,0,0
244,12,12,134.2,87.2,2094,0.9255,1343.5,0,15.3,3.4,0,0,ppo,rl_v2,0,0
245,9,9,153.9,94.7,1705,0.9106,1348.0,1,15.4,3.7,0,0,ppo,rl_v2,0,0
246,12,9,73.6,66.3,1193,0.9674,1352.5,1,14.9,2.6,0,3,ppo,rl_v2,0,0
247,12,11,101.0,84.1,1648,0.9502,1358.0,0,15.7,2.9,0,1,ppo,rl_v2,0,0
248,12,12,93.5,79.5,1622,0.9648,1364.0,0,14.8,2.7,0,0,ppo,rl_v2,0,0
249,12,12,113.2,81.1,1849,0.9459,1370.0,0,15.0,3.0,0,0,ppo,rl_v2,0,0
250,12,12,106.0,75.2,1805,0.9496,1376.0,0,15.0,3.0,0,0,ppo,rl_v2,0,0
