step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,memory_pct,network_pct,oom_kills,pending_pods,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
247,9,8,39.4,52.6,842,0.9948,1050.5,0,13.9,1.4,0,1,ppo,rl_v2,0,0
248,9,8,14.7,42.6,681,1.0,1054.5,0,13.9,1.1,0,1,ppo,rl_v2,0,0
249,9,8,30.3,48.6,777,1.0,1058.5,0,13.7,1.3,0,1,ppo,rl_v2,0,0
250,9,8,37.4,51.5,824,0.997,1062.5,0,14.1,1.4,0,1,ppo,rl_v2,0,0
251,9,8,40.8,52.3,837,0.9954,1066.5,0,14.1,1.4,0,1,ppo,rl_v2,0,0
252,9,8,35.1,49.4,791,1.0,1070.5,0,14.2,1.3,0,1,ppo,rl_v2,0,0
253,9,9,13.5,44.5,747,1.0,1075.0,0,14.1,1.4,0,0,ppo,rl_v2,0,0
254,9,9,15.5,45.2,760,1.0,1079.5,0,13.9,1.4,0,0,ppo,rl_v2,0,0
255,9,9,14.7,42.2,760,1.0,1084.0,0,13.8,1.4,0,0,ppo,rl_v2,0,0
256,9,9,8.6,37.9,682,1.0,1088.5,0,13.9,1.2,0,0,ppo,rl_v2,0,0
257,9,9,8.7,39.6,712,1.0,1093.0,0,13.9,1.3,0,0,ppo,rl_v2,0,0
258,8,8,15.1,43.1,689,1.0,1097.0,1,13.9,1.1,0,0,ppo,rl_v2,0,0
259,9,8,12.6,42.1,674,1.0,1101.0,1,13.7,1.1,0,1,ppo,rl_v2,0,0
260,9,8,13.4,42.1,673,1.0,1105.0,0,13.9,1.1,0,1,ppo,rl_v2,0,0
261,9,8,11.9,41.4,663,1.0,1109.0,0,13.7,1.1,0,1,ppo,rl_v2,0,0
262,9,9,9.2,41.4,695,1.0,1113.5,0,13.9,1.3,0,0,ppo,rl_v2,0,0
263,9,9,10.0,41.2,693,1.0,1118.0,0,13.9,1.3,0,0,ppo,rl_v2,0,0
264,9,9,8.7,32.8,590,1.0,1122.5,0,13.4,1.1,0,0,ppo,rl_v2,0,0
265,9,9,9.0,31.0,558,1.0,1127.0,0,13.3,1.0,0,0,ppo,rl_v2,0,0
266,8,8,8.7,32.6,522,1.0,1131.0,1,13.6,0.9,0,0,ppo,rl_v2,0,0
267,8,8,8.3,29.6,473,1.0,1135.0,0,13.6,0.8,0,0,ppo,rl_v2,0,0
268,8,8,8.6,28.8,461,1.0,1139.0,0,13.4,0.8,0,0,ppo,rl_v2,0,0
269,8,8,8.9,33.4,534,1.0,1143.0,0,13.8,0.9,0,0,ppo,rl_v2,0,0
270,8,8,8.1,37.7,603,1.0,1147.0,0,13.7,1.0,0,0,ppo,rl_v2,0,0
271,8,8,10.9,40.5,648,1.0,1151.0,0,13.5,1.1,0,0,ppo,rl_v2,0,0
272,8,8,8.2,38.9,622,1.0,1155.0,0,13.9,1.0,0,0,ppo,rl_v2,0,0
273,9,8,8.0,35.2,564,1.0,1159.0,1,13.7,0.9,0,1,ppo,rl_v2,0,0
274,9,8,9.1,33.4,534,1.0,1163.0,0,13.8,0.9,0,1,ppo,rl_v2,0,0
275,8,8,8.0,33.5,496,1.0,1167.0,1,13.6,0.8,0,0,ppo,rl_v2,0,0
276,8,8,9.0,31.1,460,1.0,1171.0,0,13.7,0.8,0,0,ppo,rl_v2,0,0
277,8,8,8.6,30.2,483,1.0,1175.0,0,13.7,0.8,0,0,ppo,rl_v2,0,0
278,8,8,8.4,31.7,507,1.0,1179.0,0,13.8,0.8,0,0,ppo,rl_v2,0,0
279,8,8,8.5,32.6,522,1.0,1183.0,0,13.6,0.9,0,0,ppo,rl_v2,0,0
280,8,8,8.9,34.9,558,1.0,1187.0,0,13.7,0.9,0,0,ppo,rl_v2,0,0
281,8,8,8.7,32.0,512,1.0,1191.0,0,13.7,0.8,0,0,ppo,rl_v2,0,0
282,8,8,9.6,33.4,535,1.0,1195.0,0,13.6,0.9,0,0,ppo,rl_v2,0,0
283,8,8,9.5,29.9,479,1.0,1199.0,0,13.5,0.8,0,0,ppo,rl_v2,0,0
284,8,8,8.8,29.2,467,1.0,1203.0,0,13.3,0.8,0,0,ppo,rl_v2,0,0
285,8,8,9.4,34.3,549,1.0,1207.0,0,13.6,0.9,0,0,ppo,rl_v2,0,0
286,8,8,81.6,68.6,1097,0.9629,1211.0,0,14.7,1.8,0,0,ppo,rl_v2,0,0
287,8,8,86.1,68.8,1101,0.9624,1215.0,0,14.9,1.8,0,0,ppo,rl_v2,0,0
288,12,8,47.8,56.6,906,0.9868,1219.0,1,14.3,1.5,0,4,ppo,rl_v2,0,0
289,12,8,65.3,60.2,963,0.9796,1223.0,0,14.3,1.6,0,4,ppo,rl_v2,0,0
290,12,11,11.1,48.4,891,1.0,1228.5,0,14.2,1.6,0,1,ppo,rl_v2,0,0
291,12,12,10.2,47.8,917,1.0,1234.5,0,14.0,1.5,0,0,ppo,rl_v2,0,0
292,9,9,18.2,46.1,774,1.0,1239.0,1,13.8,1.4,0,0,ppo,rl_v2,0,0
293,9,9,9.3,38.2,687,1.0,1243.5,0,14.1,1.3,0,0,ppo,rl_v2,0,0
294,9,9,8.6,36.9,664,1.0,1248.0,0,13.9,1.2,0,0,ppo,rl_v2,0,0
295,8,8,15.8,42.4,679,1.0,1252.0,1,14.0,1.1,0,0,ppo,rl_v2,0,0
296,8,8,22.2,45.2,723,1.0,1256.0,0,13.8,1.2,0,0,ppo,rl_v2,0,0
297,9,8,11.2,41.5,664,1.0,1260.0,1,13.8,1.1,0,1,ppo,rl_v2,0,0
298,9,8,9.2,39.4,630,1.0,1264.0,0,14.0,1.0,0,1,ppo,rl_v2,0,0
299,9,9,8.5,41.1,691,1.0,1268.5,0,13.9,1.3,0,0,ppo,rl_v2,0,0
300,8,8,12.7,41.4,663,1.0,1272.5,1,14.1,1.1,0,0,ppo,rl_v2,0,0
301,9,8,15.7,43.5,696,1.0,1276.5,1,13.8,1.1,0,1,ppo,rl_v2,0,0
302,9,8,18.5,44.1,706,1.0,1280.5,0,13.7,1.2,0,1,ppo,rl_v2,0,0
303,9,8,9.1,40.2,643,1.0,1284.5,0,13.7,1.1,0,1,ppo,rl_v2,0,0
304,9,8,17.1,43.6,698,1.0,1288.5,0,14.3,1.1,0,1,ppo,rl_v2,0,0
305,9,8,12.3,41.5,664,1.0,1292.5,0,13.6,1.1,0,1,ppo,rl_v2,0,0
306,9,9,15.0,45.4,762,1.0,1297.0,0,14.3,1.4,0,0,ppo,rl_v2,0,0
307,9,9,19.1,46.8,787,1.0,1301.5,0,13.9,1.4,0,0,ppo,rl_v2,0,0
308,9,9,8.6,34.0,612,1.0,1306.0,0,14.0,1.1,0,0,ppo,rl_v2,0,0
309,9,9,8.4,37.9,682,1.0,1310.5,0,14.0,1.2,0,0,ppo,rl_v2,0,0
310,8,8,20.2,44.2,708,1.0,1314.5,1,14.1,1.2,0,0,ppo,rl_v2,0,0
311,8,8,22.3,45.9,734,1.0,1318.5,0,13.9,1.2,0,0,ppo,rl_v2,0,0
312,9,8,36.5,51.3,821,0.9974,1322.5,1,14.5,1.3,0,1,ppo,rl_v2,0,0
313,9,8,33.8,48.6,777,1.0,1326.5,0,14.3,1.3,0,1,ppo,rl_v2,0,0
314,9,9,8.6,38.9,654,1.0,1331.0,0,14.0,1.2,0,0,ppo,rl_v2,0,0
315,9,9,9.2,36.7,617,1.0,1335.5,0,13.7,1.1,0,0,ppo,rl_v2,0,0
316,8,8,8.3,36.8,588,1.0,1339.5,1,13.7,1.0,0,0,ppo,rl_v2,0,0
317,8,8,9.2,39.2,627,1.0,1343.5,0,13.7,1.0,0,0,ppo,rl_v2,0,0
318,8,8,8.0,34.2,548,1.0,1347.5,0,13.8,0.9,0,0,ppo,rl_v2,0,0
319,8,8,9.1,30.2,483,1.0,1351.5,0,13.5,0.8,0,0,ppo,rl_v2,0,0
320,8,8,9.3,30.5,488,1.0,1355.5,0,13.8,0.8,0,0,ppo,rl_v2,0,0
321,8,8,8.1,26.6,426,1.0,1359.5,0,13.8,0.7,0,0,ppo,rl_v2,0,0
322,8,8,9.1,26.1,417,1.0,1363.5,0,13.3,0.7,0,0,ppo,rl_v2,0,0
323,8,8,8.0,29.6,473,1.0,1367.5,0,13.6,0.8,0,0,ppo,rl_v2,0,0
324,8,8,8.8,30.2,484,1.0,1371.5,0,13.5,0.8,0,0,ppo,rl_v2,0,0
325,8,8,91.1,72.7,1163,0.9546,1375.5,0,14.8,1.9,0,0,ppo,rl_v2,0,0
326,8,8,70.8,65.6,1050,0.9688,1379.5,0,14.7,1.7,0,0,ppo,rl_v2,0,0
327,12,8,78.6,67.1,1073,0.9659,1383.5,1,14.8,1.8,0,4,ppo,rl_v2,0,0
328,12,8,72.1,65.1,1042,0.9698,1387.5,0,14.7,1.7,0,4,ppo,rl_v2,0,0
329,12,11,14.2,50.3,925,1.0,1393.0,0,14.4,1.7,0,1,ppo,rl_v2,0,0
330,12,12,10.7,46.7,897,1.0,1399.0,0,13.6,1.5,0,0,ppo,rl_v2,0,0
331,9,9,19.1,43.8,788,1.0,1403.5,1,13.7,1.4,0,0,ppo,rl_v2,0,0
332,9,9,95.7,70.7,1273,0.9586,1408.0,0,14.4,2.3,0,0,ppo,rl_v2,0,0
333,9,9,82.2,66.3,1194,0.9673,1412.5,0,14.5,2.2,0,0,ppo,rl_v2,0,0
334,12,9,63.9,60.2,1084,0.9796,1417.0,1,14.7,2.0,0,3,ppo,rl_v2,0,0
335,12,10,72.8,67.0,1259,0.9741,1422.0,0,14.6,2.1,0,2,ppo,rl_v2,0,0
336,12,11,86.1,72.2,1416,0.9713,1427.5,0,14.5,2.5,0,1,ppo,rl_v2,0,0
337,12,11,68.3,65.1,1354,0.9769,1433.0,0,14.7,2.4,0,1,ppo,rl_v2,0,0
338,12,12,46.1,55.3,1261,0.9949,1439.0,0,14.4,2.1,0,0,ppo,rl_v2,0,0
339,12,12,72.1,65.3,1489,0.9759,1445.0,0,14.6,2.4,0,0,ppo,rl_v2,0,0
340,9,9,99.4,74.9,1349,0.9501,1449.5,1,15.0,2.5,0,0,ppo,rl_v2,0,0
341,12,9,106.4,75.0,1350,0.95,1454.0,1,14.9,2.5,0,3,ppo,rl_v2,0,0
342,12,12,52.0,65.0,1326,0.9895,1460.0,0,14.8,2.2,0,0,ppo,rl_v2,0,0
343,12,12,44.0,60.4,1233,0.9972,1466.0,0,14.2,2.0,0,0,ppo,rl_v2,0,0
344,12,12,29.3,46.5,1116,1.0,1472.0,0,14.1,1.8,0,0,ppo,rl_v2,0,0
345,9,9,115.0,80.2,1444,0.9396,1476.5,1,15.0,2.6,0,0,ppo,rl_v2,0,0
346,9,9,109.8,80.3,1446,0.9393,1481.0,0,15.0,2.6,0,0,ppo,rl_v2,0,0
347,12,9,112.8,77.4,1393,0.9452,1485.5,1,14.8,2.5,0,3,ppo,rl_v2,0,0
348,12,12,54.5,63.9,1304,0.9913,1491.5,0,14.7,2.1,0,0,ppo,rl_v2,0,0
349,12,12,42.4,61.0,1244,0.9963,1497.5,0,14.3,2.0,0,0,ppo,rl_v2,0,0
350,12,12,40.2,51.9,1246,0.9962,1503.5,0,14.1,2.0,0,0,ppo,rl_v2,0,0
351,12,12,28.0,47.2,1133,1.0,1509.5,0,14.1,1.9,0,0,ppo,rl_v2,0,0
352,9,9,79.6,68.6,1235,0.9628,1514.0,1,14.8,2.2,0,0,ppo,rl_v2,0,0
353,9,9,38.2,52.6,946,0.9949,1518.5,0,14.3,1.7,0,0,ppo,rl_v2,0,0
354,12,9,47.8,55.9,1006,0.9882,1523.0,1,14.4,1.8,0,3,ppo,rl_v2,0,0
355,9,8,72.6,73.3,997,0.9754,1527.0,1,15.2,1.6,0,1,ppo,rl_v2,0,0
356,9,8,59.5,68.5,931,0.9836,1531.0,0,14.8,1.5,0,1,ppo,rl_v2,0,0
357,12,9,43.1,56.6,951,0.9943,1535.5,1,14.5,1.7,0,3,ppo,rl_v2,0,0
358,12,10,24.8,51.1,900,1.0,1540.5,0,14.2,1.5,0,2,ppo,rl_v2,0,0
359,9,8,47.6,58.5,866,0.9918,1544.5,1,14.2,2.1,0,1,ppo,rl_v2,0,0
360,9,8,57.4,63.6,941,0.9824,1548.5,0,14.4,2.3,0,1,ppo,rl_v2,0,0
361,9,9,74.7,69.9,1175,0.9694,1553.0,0,15.1,2.6,0,0,ppo,rl_v2,0,0
362,12,9,77.4,71.8,1207,0.9659,1557.5,1,14.5,2.6,0,3,ppo,rl_v2,0,0
363,12,11,64.9,66.6,1305,0.9814,1563.0,0,14.7,2.3,0,1,ppo,rl_v2,0,0
364,12,12,72.1,74.0,1510,0.9742,1569.0,0,14.8,2.5,0,0,ppo,rl_v2,0,0
365,12,12,64.1,62.0,1413,0.9822,1575.0,0,14.5,2.3,0,0,ppo,rl_v2,0,0
366,12,12,44.4,51.5,1236,0.997,1581.0,0,13.9,2.0,0,0,ppo,rl_v2,0,0
367,12,12,24.1,46.0,1105,1.0,1587.0,0,14.0,1.8,0,0,ppo,rl_v2,0,0
368,9,9,59.3,59.6,1072,0.9809,1591.5,1,14.5,2.3,0,0,ppo,rl_v2,0,0
369,9,9,71.5,63.7,1147,0.9726,1596.0,0,14.6,2.5,0,0,ppo,rl_v2,0,0
370,12,9,80.6,66.6,1199,0.9668,1600.5,1,14.6,2.6,0,3,ppo,rl_v2,0,0
371,12,9,163.5,98.2,1768,0.9036,1605.0,0,15.4,3.9,0,3,ppo,rl_v2,0,0
372,12,10,145.8,98.2,1847,0.9153,1610.0,0,15.8,3.6,0,2,ppo,rl_v2,0,0
373,12,11,126.0,95.8,1877,0.9294,1615.5,0,15.2,3.4,0,1,ppo,rl_v2,0,0
374,12,11,151.6,93.7,1948,0.9229,1621.0,0,15.2,3.5,0,1,ppo,rl_v2,0,0
375,12,12,128.9,87.6,1997,0.9336,1627.0,0,15.3,3.3,0,0,ppo,rl_v2,0,0
376,12,12,133.9,92.6,2111,0.9241,1633.0,0,15.3,3.5,0,0,ppo,rl_v2,0,0
377,12,12,151.9,90.7,2176,0.9187,1639.0,0,15.1,3.6,0,0,ppo,rl_v2,0,0
378,12,12,143.4,91.6,2199,0.9167,1645.0,0,15.3,3.6,0,0,ppo,rl_v2,0,0
379,12,12,138.9,90.9,2181,0.9183,1651.0,0,15.4,3.6,0,0,ppo,rl_v2,0,0
380,12,12,159.2,90.5,2171,0.9191,1657.0,0,15.5,3.6,0,0,ppo,rl_v2,0,0
381,12,12,143.8,88.9,2133,0.9223,1663.0,0,15.4,3.5,0,0,ppo,rl_v2,0,0
382,12,12,132.7,83.8,2012,0.9323,1669.0,0,15.0,3.3,0,0,ppo,rl_v2,0,0
383,12,12,85.5,73.1,1755,0.9537,1675.0,0,14.5,2.9,0,0,ppo,rl_v2,0,0
384,12,12,91.5,66.2,1588,0.9677,1681.0,0,14.6,2.6,0,0,ppo,rl_v2,0,0
385,12,12,75.2,64.2,1541,0.9716,1687.0,0,14.4,2.5,0,0,ppo,rl_v2,0,0
386,12,12,73.4,66.3,1591,0.9674,1693.0,0,14.8,2.6,0,0,ppo,rl_v2,0,0
387,12,12,63.7,62.5,1499,0.9751,1699.0,0,14.4,2.5,0,0,ppo,rl_v2,0,0
388,12,12,91.5,69.0,1656,0.962,1705.0,0,14.5,2.7,0,0,ppo,rl_v2,0,0
389,12,12,80.0,66.8,1604,0.9663,1711.0,0,14.5,2.6,0,0,ppo,rl_v2,0,0
390,12,12,72.6,63.7,1530,0.9725,1717.0,0,14.4,2.5,0,0,ppo,rl_v2,0,0
391,12,12,63.7,60.6,1454,0.9788,1723.0,0,14.6,2.4,0,0,ppo,rl_v2,0,0
392,12,12,63.1,59.2,1421,0.9816,1729.0,0,14.6,2.3,0,0,ppo,rl_v2,0,0
393,12,12,66.8,60.6,1455,0.9788,1735.0,0,14.3,2.4,0,0,ppo,rl_v2,0,0
394,12,12,79.3,62.7,1506,0.9745,1741.0,0,14.7,2.5,0,0,ppo,rl_v2,0,0
395,12,12,82.5,65.7,1576,0.9687,1747.0,0,14.5,2.6,0,0,ppo,rl_v2,0,0
396,12,12,84.8,63.6,1527,0.9728,1753.0,0,14.5,2.5,0,0,ppo,rl_v2,0,0
397,12,12,76.2,64.9,1557,0.9702,1759.0,0,14.4,2.6,0,0,ppo,rl_v2,0,0
398,12,12,74.3,62.9,1510,0.9742,1765.0,0,14.7,2.5,0,0,ppo,rl_v2,0,0
399,12,12,88.4,64.1,1539,0.9718,1771.0,0,14.3,2.5,0,0,ppo,rl_v2,0,0
400,12,12,68.9,60.5,1451,0.9791,1777.0,0,14.2,2.4,0,0,ppo,rl_v2,0,0
401,12,12,61.1,59.4,1425,0.9812,1783.0,0,14.4,2.3,0,0,ppo,rl_v2,0,0
402,12,12,77.2,62.7,1506,0.9745,1789.0,0,14.6,2.5,0,0,ppo,rl_v2,0,0
403,12,12,63.2,59.8,1436,0.9803,1795.0,0,14.5,2.4,0,0,ppo,rl_v2,0,0
404,12,12,68.8,62.3,1495,0.9754,1801.0,0,14.5,2.4,0,0,ppo,rl_v2,0,0
405,12,12,58.2,56.7,1360,0.9867,1807.0,0,14.3,2.2,0,0,ppo,rl_v2,0,0
406,12,12,51.8,55.0,1321,0.9899,1813.0,0,14.3,2.2,0,0,ppo,rl_v2,0,0
407,12,12,44.5,53.9,1293,0.9922,1819.0,0,14.1,2.1,0,0,ppo,rl_v2,0,0
408,9,9,99.8,71.0,1278,0.958,1823.5,1,14.6,2.8,0,0,ppo,rl_v2,0,0
409,9,9,110.7,79.3,1427,0.9414,1828.0,0,15.1,3.1,0,0,ppo,rl_v2,0,0
410,12,9,119.1,86.1,1549,0.9279,1832.5,1,15.2,3.4,0,3,ppo,rl_v2,0,0
411,12,10,103.2,77.8,1463,0.9537,1837.5,0,15.0,2.9,0,2,ppo,rl_v2,0,0
412,12,12,76.0,72.2,1473,0.9772,1843.5,0,15.0,2.4,0,0,ppo,rl_v2,0,0
413,12,12,56.8,64.3,1388,0.9843,1849.5,0,14.4,2.3,0,0,ppo,rl_v2,0,0
414,12,12,49.2,53.8,1290,0.9925,1855.5,0,14.3,2.1,0,0,ppo,rl_v2,0,0
415,12,12,28.4,46.8,1122,1.0,1861.5,0,14.1,1.8,0,0,ppo,rl_v2,0,0
416,9,9,60.2,61.2,1101,0.9777,1866.0,1,14.4,2.4,0,0,ppo,rl_v2,0,0
417,9,9,71.5,63.8,1149,0.9723,1870.5,0,14.7,2.5,0,0,ppo,rl_v2,0,0
418,12,9,51.0,57.8,1041,0.9843,1875.0,1,14.5,2.3,0,3,ppo,rl_v2,0,0
419,12,11,15.9,47.8,937,1.0,1880.5,0,14.1,1.7,0,1,ppo,rl_v2,0,0
420,12,12,15.1,49.6,1012,1.0,1886.5,0,13.9,1.7,0,0,ppo,rl_v2,0,0
421,9,9,81.5,69.2,1246,0.9616,1891.0,1,14.6,2.7,0,0,ppo,rl_v2,0,0
422,9,9,111.6,77.7,1398,0.9447,1895.5,0,15.2,3.1,0,0,ppo,rl_v2,0,0
423,12,9,78.9,65.8,1185,0.9683,1900.0,1,14.6,2.6,0,3,ppo,rl_v2,0,0
424,12,11,52.9,61.5,1205,0.9905,1905.5,0,14.8,2.2,0,1,ppo,rl_v2,0,0
425,12,12,30.4,56.6,1154,1.0,1911.5,0,14.2,1.9,0,0,ppo,rl_v2,0,0
426,12,12,27.4,48.0,1094,1.0,1917.5,0,14.1,1.8,0,0,ppo,rl_v2,0,0
427,9,9,95.8,71.5,1287,0.957,1922.0,1,14.6,2.8,0,0,ppo,rl_v2,0,0
428,9,9,110.0,78.2,1407,0.9437,1926.5,0,15.1,3.1,0,0,ppo,rl_v2,0,0
429,12,9,80.6,68.8,1238,0.9624,1931.0,1,14.7,2.7,0,3,ppo,rl_v2,0,0
430,12,10,49.1,59.3,1114,0.9886,1936.0,0,14.8,2.2,0,2,ppo,rl_v2,0,0
431,12,11,82.2,70.3,1378,0.9747,1941.5,0,14.5,2.5,0,1,ppo,rl_v2,0,0
432,12,11,61.4,60.5,1259,0.9855,1947.0,0,14.4,2.3,0,1,ppo,rl_v2,0,0
433,12,12,26.6,48.2,1099,1.0,1953.0,0,14.1,1.8,0,0,ppo,rl_v2,0,0
434,12,12,21.6,47.2,1077,1.0,1959.0,0,14.1,1.8,0,0,ppo,rl_v2,0,0
435,9,9,67.7,61.2,1102,0.9776,1963.5,1,14.6,2.4,0,0,ppo,rl_v2,0,0
436,9,9,64.1,61.2,1102,0.9776,1968.0,0,14.5,2.4,0,0,ppo,rl_v2,0,0
437,12,9,66.2,63.1,1136,0.9738,1972.5,1,14.5,2.5,0,3,ppo,rl_v2,0,0
438,12,9,51.6,56.7,1021,0.9866,1977.0,0,14.3,2.2,0,3,ppo,rl_v2,0,0
439,12,10,37.9,52.6,989,1.0,1982.0,0,14.3,1.9,0,2,ppo,rl_v2,0,0
440,12,10,29.7,50.6,951,1.0,1987.0,0,14.0,1.9,0,2,ppo,rl_v2,0,0
441,9,8,35.5,55.5,822,0.9972,1991.0,1,14.6,1.7,0,1,ppo,rl_v2,0,0
442,9,8,46.0,59.7,883,0.9896,1995.0,0,14.4,1.8,0,1,ppo,rl_v2,0,0
443,9,9,27.5,51.1,858,1.0,1999.5,0,14.4,1.6,0,0,ppo,rl_v2,0,0
444,9,9,30.1,50.8,853,1.0,2004.0,0,13.8,1.6,0,0,ppo,rl_v2,0,0
445,9,9,51.5,57.7,1039,0.9846,2008.5,0,14.5,1.9,0,0,ppo,rl_v2,0,0
446,9,9,63.8,61.0,1098,0.978,2013.0,0,14.6,2.0,0,0,ppo,rl_v2,0,0
447,9,9,82.4,71.1,1280,0.9578,2017.5,0,14.8,2.3,0,0,ppo,rl_v2,0,0
448,12,9,84.5,71.9,1294,0.9562,2022.0,1,15.0,2.4,0,3,ppo,rl_v2,0,0
449,12,11,58.9,63.6,1246,0.9867,2027.5,0,14.9,2.2,0,1,ppo,rl_v2,0,0
450,12,12,42.5,60.2,1228,0.9977,2033.5,0,14.4,2.0,0,0,ppo,rl_v2,0,0
451,12,12,28.9,49.4,1126,1.0,2039.5,0,14.0,1.8,0,0,ppo,rl_v2,0,0
452,9,9,57.5,57.2,1029,0.9857,2044.0,1,14.7,1.9,0,0,ppo,rl_v2,0,0
453,9,9,23.2,45.3,816,1.0,2048.5,0,14.4,1.5,0,0,ppo,rl_v2,0,0
454,9,9,24.6,46.3,834,1.0,2053.0,0,14.1,1.5,0,0,ppo,rl_v2,0,0
455,9,9,62.4,62.1,1118,0.9758,2057.5,0,14.8,2.0,0,0,ppo,rl_v2,0,0
456,9,9,69.9,63.5,1143,0.973,2062.0,0,14.6,2.1,0,0,ppo,rl_v2,0,0
457,12,9,54.9,56.8,1023,0.9863,2066.5,1,14.6,1.9,0,3,ppo,rl_v2,0,0
458,12,9,33.0,49.9,899,1.0,2071.0,0,14.1,1.6,0,3,ppo,rl_v2,0,0
459,12,12,30.6,53.7,1095,1.0,2077.0,0,14.4,1.8,0,0,ppo,rl_v2,0,0
460,9,9,57.1,58.3,1049,0.9834,2081.5,1,14.6,1.9,0,0,ppo,rl_v2,0,0
461,9,9,34.4,51.3,924,0.9973,2086.0,0,14.1,1.7,0,0,ppo,rl_v2,0,0
462,9,9,36.3,50.9,916,0.9982,2090.5,0,14.3,1.7,0,0,ppo,rl_v2,0,0
463,9,9,23.1,46.2,831,1.0,2095.0,0,13.9,1.5,0,0,ppo,rl_v2,0,0
464,9,9,24.8,45.9,827,1.0,2099.5,0,14.3,1.5,0,0,ppo,rl_v2,0,0
465,9,9,24.7,45.8,824,1.0,2104.0,0,14.1,1.5,0,0,ppo,rl_v2,0,0
466,9,9,28.6,47.7,859,1.0,2108.5,0,14.1,1.6,0,0,ppo,rl_v2,0,0
467,9,9,43.6,53.4,961,0.9932,2113.0,0,14.6,1.7,0,0,ppo,rl_v2,0,0
468,9,9,36.0,51.2,922,0.9976,2117.5,0,13.9,1.7,0,0,ppo,rl_v2,0,0
469,9,9,16.1,43.7,787,1.0,2122.0,0,14.0,1.4,0,0,ppo,rl_v2,0,0
470,9,9,22.4,45.4,818,1.0,2126.5,0,14.4,1.5,0,0,ppo,rl_v2,0,0
471,9,9,44.1,53.6,965,0.9928,2131.0,0,14.4,1.8,0,0,ppo,rl_v2,0,0
472,9,9,32.6,49.4,890,1.0,2135.5,0,14.3,1.6,0,0,ppo,rl_v2,0,0
473,9,9,25.3,44.9,809,1.0,2140.0,0,14.3,1.5,0,0,ppo,rl_v2,0,0
474,9,9,34.7,48.2,868,1.0,2144.5,0,14.2,1.6,0,0,ppo,rl_v2,0,0
475,9,9,30.8,49.6,892,1.0,2149.0,0,14.1,1.6,0,0,ppo,rl_v2,0,0
476,9,9,29.4,49.6,892,1.0,2153.5,0,14.3,1.6,0,0,ppo,rl_v2,0,0
477,9,9,33.2,48.1,865,1.0,2158.0,0,14.0,1.6,0,0,ppo,rl_v2,0,0
478,9,9,45.4,53.4,961,0.9932,2162.5,0,14.3,1.7,0,0,ppo,rl_v2,0,0
479,9,9,50.4,56.2,1011,0.9877,2167.0,0,14.6,1.8,0,0,ppo,rl_v2,0,0
480,9,9,90.6,68.6,1235,0.9628,2171.5,0,14.8,2.2,0,0,ppo,rl_v2,0,0
481,9,9,124.2,86.7,1561,0.9266,2176.0,0,15.4,2.8,0,0,ppo,rl_v2,0,0
482,12,9,111.0,79.9,1439,0.9401,2180.5,1,15.1,2.6,0,3,ppo,rl_v2,0,0
483,12,11,66.2,66.7,1308,0.9811,2186.0,0,14.8,2.3,0,1,ppo,rl_v2,0,0
484,12,11,64.3,66.8,1310,0.9809,2191.5,0,14.5,2.3,0,1,ppo,rl_v2,0,0
485,12,12,59.3,59.2,1349,0.9876,2197.5,0,14.6,2.2,0,0,ppo,rl_v2,0,0
486,12,12,51.6,59.1,1348,0.9877,2203.5,0,14.4,2.2,0,0,ppo,rl_v2,0,0
487,12,12,42.5,52.4,1258,0.9952,2209.5,0,14.2,2.1,0,0,ppo,rl_v2,0,0
488,12,12,35.6,48.8,1172,1.0,2215.5,0,14.4,1.9,0,0,ppo,rl_v2,0,0
489,9,9,67.3,59.6,1072,0.9809,2220.0,1,14.4,2.0,0,0,ppo,rl_v2,0,0
490,9,9,45.1,55.5,999,0.989,2224.5,0,14.4,1.8,0,0,ppo,rl_v2,0,0
491,12,9,43.2,54.4,979,0.9912,2229.0,1,14.5,1.8,0,3,ppo,rl_v2,0,0
492,12,10,28.3,50.2,943,1.0,2234.0,0,14.2,1.5,0,2,ppo,rl_v2,0,0
493,9,9,86.7,78.1,1219,0.9646,2238.5,1,15.3,2.7,0,0,ppo,rl_v2,0,0
494,9,9,89.7,77.4,1207,0.9659,2243.0,0,14.9,2.6,0,0,ppo,rl_v2,0,0
495,12,9,65.1,61.4,1105,0.9772,2247.5,1,14.3,2.4,0,3,ppo,rl_v2,0,0
496,12,11,48.1,58.7,1151,0.9954,2253.0,0,14.9,2.1,0,1,ppo,rl_v2,0,0
497,12,12,42.0,60.5,1234,0.9972,2259.0,0,14.5,2.0,0,0,ppo,rl_v2,0,0
498,9,9,100.0,71.7,1291,0.9566,2263.5,1,14.8,2.8,0,0,ppo,rl_v2,0,0
499,9,9,81.6,67.5,1215,0.965,2268.0,0,14.6,2.7,0,0,ppo,rl_v2,0,0
500,12,9,59.4,59.1,1063,0.9819,2272.5,1,14.5,2.3,0,3,ppo,rl_v2,0,0
501,12,11,17.1,48.3,946,1.0,2278.0,0,14.3,1.7,0,1,ppo,rl_v2,0,0
502,12,12,23.4,53.0,1082,1.0,2284.0,0,14.3,1.8,0,0,ppo,rl_v2,0,0
503,9,9,83.9,66.6,1198,0.9669,2288.5,1,14.7,2.6,0,0,ppo,rl_v2,0,0
