step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,memory_pct,network_pct,oom_kills,pending_pods,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
512,12,12,9.0,39.9,957,1.0,2497.5,0,14.0,1.6,0,0,dqn,rl_v2,0,0
513,12,12,9.2,39.7,953,1.0,2503.5,0,13.9,1.6,0,0,dqn,rl_v2,0,0
514,12,12,9.5,39.9,957,1.0,2509.5,0,14.1,1.6,0,0,dqn,rl_v2,0,0
515,12,12,9.2,34.5,829,1.0,2515.5,0,14.0,1.4,0,0,dqn,rl_v2,0,0
516,12,12,9.3,34.7,833,1.0,2521.5,0,13.8,1.4,0,0,dqn,rl_v2,0,0
517,12,12,9.5,39.2,942,1.0,2527.5,0,14.0,1.5,0,0,dqn,rl_v2,0,0
518,12,12,8.0,39.8,956,1.0,2533.5,0,14.2,1.6,0,0,dqn,rl_v2,0,0
519,12,12,26.8,46.4,1114,1.0,2539.5,0,13.9,1.8,0,0,dqn,rl_v2,0,0
520,12,12,20.0,44.1,1058,1.0,2545.5,0,13.8,1.7,0,0,dqn,rl_v2,0,0
521,12,12,9.0,39.2,941,1.0,2551.5,0,14.2,1.5,0,0,dqn,rl_v2,0,0
522,12,12,9.3,37.0,888,1.0,2557.5,0,13.6,1.5,0,0,dqn,rl_v2,0,0
523,12,12,14.1,41.5,996,1.0,2563.5,0,13.9,1.6,0,0,dqn,rl_v2,0,0
524,12,12,22.5,46.2,1108,1.0,2569.5,0,14.2,1.8,0,0,dqn,rl_v2,0,0
525,12,12,22.6,44.7,1073,1.0,2575.5,0,14.2,1.8,0,0,dqn,rl_v2,0,0
526,12,12,29.2,47.0,1127,1.0,2581.5,0,14.1,1.8,0,0,dqn,rl_v2,0,0
527,12,12,12.3,41.5,996,1.0,2587.5,0,13.9,1.6,0,0,dqn,rl_v2,0,0
528,12,12,9.1,38.2,916,1.0,2593.5,0,13.9,1.5,0,0,dqn,rl_v2,0,0
529,12,12,8.8,37.5,900,1.0,2599.5,0,14.0,1.5,0,0,dqn,rl_v2,0,0
530,12,12,9.5,39.6,950,1.0,2605.5,0,13.9,1.6,0,0,dqn,rl_v2,0,0
531,12,12,9.6,39.5,948,1.0,2611.5,0,13.8,1.6,0,0,dqn,rl_v2,0,0
532,12,12,9.7,39.5,948,1.0,2617.5,0,14.1,1.6,0,0,dqn,rl_v2,0,0
533,12,12,10.8,40.8,980,1.0,2623.5,0,13.6,1.6,0,0,dqn,rl_v2,0,0
534,12,12,15.3,42.1,1010,1.0,2629.5,0,14.2,1.7,0,0,dqn,rl_v2,0,0
535,12,12,16.1,41.6,999,1.0,2635.5,0,13.6,1.6,0,0,dqn,rl_v2,0,0
536,12,12,10.7,40.4,969,1.0,2641.5,0,14.0,1.6,0,0,dqn,rl_v2,0,0
537,12,12,8.8,38.5,925,1.0,2647.5,0,14.0,1.5,0,0,dqn,rl_v2,0,0
538,12,12,10.0,37.9,910,1.0,2653.5,0,13.6,1.5,0,0,dqn,rl_v2,0,0
539,12,12,9.8,36.2,869,1.0,2659.5,0,13.9,1.4,0,0,dqn,rl_v2,0,0
540,12,12,16.3,41.9,1006,1.0,2665.5,0,14.1,1.6,0,0,dqn,rl_v2,0,0
541,12,12,42.6,51.5,1236,0.997,2671.5,0,14.5,2.0,0,0,dqn,rl_v2,0,0
542,12,12,11.9,41.1,987,1.0,2677.5,0,14.0,1.6,0,0,dqn,rl_v2,0,0
543,12,12,12.1,40.7,977,1.0,2683.5,0,14.1,1.6,0,0,dqn,rl_v2,0,0
544,12,12,27.8,46.9,1126,1.0,2689.5,0,14.3,1.8,0,0,dqn,rl_v2,0,0
545,12,12,18.3,43.1,1035,1.0,2695.5,0,14.2,1.7,0,0,dqn,rl_v2,0,0
546,12,12,8.7,37.7,904,1.0,2701.5,0,14.1,1.5,0,0,dqn,rl_v2,0,0
547,12,12,9.4,35.5,852,1.0,2707.5,0,13.6,1.4,0,0,dqn,rl_v2,0,0
548,12,12,8.8,38.7,929,1.0,2713.5,0,14.1,1.5,0,0,dqn,rl_v2,0,0
549,12,12,16.2,43.0,1032,1.0,2719.5,0,14.3,1.7,0,0,dqn,rl_v2,0,0
550,12,12,27.2,46.9,1126,1.0,2725.5,0,14.3,1.8,0,0,dqn,rl_v2,0,0
551,12,12,16.3,42.1,1011,1.0,2731.5,0,14.0,1.7,0,0,dqn,rl_v2,0,0
552,12,12,16.0,42.5,1019,1.0,2737.5,0,14.0,1.7,0,0,dqn,rl_v2,0,0
553,12,12,23.7,45.2,1084,1.0,2743.5,0,14.4,1.8,0,0,dqn,rl_v2,0,0
554,12,12,13.7,41.5,995,1.0,2749.5,0,14.1,1.6,0,0,dqn,rl_v2,0,0
555,12,12,9.6,39.2,940,1.0,2755.5,0,14.0,1.5,0,0,dqn,rl_v2,0,0
556,12,12,9.2,37.1,891,1.0,2761.5,0,13.9,1.5,0,0,dqn,rl_v2,0,0
557,12,12,9.5,34.2,820,1.0,2767.5,0,13.7,1.3,0,0,dqn,rl_v2,0,0
558,12,12,9.1,36.0,865,1.0,2773.5,0,13.8,1.4,0,0,dqn,rl_v2,0,0
559,12,12,8.0,32.4,777,1.0,2779.5,0,13.9,1.3,0,0,dqn,rl_v2,0,0
560,12,12,10.4,35.3,847,1.0,2785.5,0,13.9,1.4,0,0,dqn,rl_v2,0,0
561,12,12,9.7,39.8,955,1.0,2791.5,0,14.1,1.6,0,0,dqn,rl_v2,0,0
562,12,12,9.7,39.5,948,1.0,2797.5,0,13.7,1.6,0,0,dqn,rl_v2,0,0
563,12,12,16.1,42.2,1014,1.0,2803.5,0,14.0,1.7,0,0,dqn,rl_v2,0,0
564,12,12,13.3,41.5,997,1.0,2809.5,0,13.8,1.6,0,0,dqn,rl_v2,0,0
565,12,12,9.7,38.9,934,1.0,2815.5,0,14.0,1.5,0,0,dqn,rl_v2,0,0
566,12,12,9.1,35.3,847,1.0,2821.5,0,13.8,1.4,0,0,dqn,rl_v2,0,0
567,12,12,23.4,45.8,1100,1.0,2827.5,0,14.1,1.8,0,0,dqn,rl_v2,0,0
568,12,12,9.3,40.4,970,1.0,2833.5,0,14.2,1.6,0,0,dqn,rl_v2,0,0
569,12,12,9.0,38.9,934,1.0,2839.5,0,14.3,1.5,0,0,dqn,rl_v2,0,0
570,12,12,9.1,38.5,924,1.0,2845.5,0,14.0,1.5,0,0,dqn,rl_v2,0,0
571,12,12,8.7,36.9,886,1.0,2851.5,0,13.9,1.5,0,0,dqn,rl_v2,0,0
572,12,12,9.2,35.0,841,1.0,2857.5,0,13.9,1.4,0,0,dqn,rl_v2,0,0
573,12,12,9.2,30.2,725,1.0,2863.5,0,13.7,1.2,0,0,dqn,rl_v2,0,0
574,12,12,9.6,32.2,772,1.0,2869.5,0,13.7,1.3,0,0,dqn,rl_v2,0,0
575,7,7,64.8,60.3,844,0.9794,2873.0,1,14.5,1.6,0,0,dqn,rl_v2,0,0
576,12,7,60.0,60.4,845,0.9793,2876.5,1,14.5,1.6,0,5,dqn,rl_v2,0,0
577,12,11,9.8,43.7,751,1.0,2882.0,0,14.4,1.3,0,1,dqn,rl_v2,0,0
578,12,12,9.5,41.6,749,1.0,2888.0,0,13.7,1.2,0,0,dqn,rl_v2,0,0
579,8,8,34.0,52.6,779,1.0,2892.0,1,14.2,1.6,0,0,dqn,rl_v2,0,0
580,8,8,55.8,56.9,910,0.9862,2896.0,0,14.8,1.9,0,0,dqn,rl_v2,0,0
581,12,8,72.4,60.9,975,0.9781,2900.0,1,14.6,2.0,0,4,dqn,rl_v2,0,0
582,12,11,9.8,47.8,880,1.0,2905.5,0,14.3,1.6,0,1,dqn,rl_v2,0,0
583,12,11,10.7,47.3,870,1.0,2911.0,0,14.0,1.6,0,1,dqn,rl_v2,0,0
584,12,12,8.8,41.9,955,1.0,2917.0,0,14.1,1.6,0,0,dqn,rl_v2,0,0
585,12,12,9.5,38.5,877,1.0,2923.0,0,13.9,1.4,0,0,dqn,rl_v2,0,0
586,12,12,16.5,43.3,1040,1.0,2929.0,0,13.8,1.7,0,0,dqn,rl_v2,0,0
587,12,12,49.1,54.5,1307,0.9911,2935.0,0,14.6,2.1,0,0,dqn,rl_v2,0,0
588,12,12,30.0,47.1,1131,1.0,2941.0,0,14.0,1.9,0,0,dqn,rl_v2,0,0
589,12,12,8.9,39.9,957,1.0,2947.0,0,13.8,1.6,0,0,dqn,rl_v2,0,0
590,12,12,9.3,38.5,925,1.0,2953.0,0,14.0,1.5,0,0,dqn,rl_v2,0,0
591,12,12,9.8,37.7,905,1.0,2959.0,0,13.8,1.5,0,0,dqn,rl_v2,0,0
592,12,12,11.0,40.6,974,1.0,2965.0,0,13.8,1.6,0,0,dqn,rl_v2,0,0
593,12,12,9.2,38.5,924,1.0,2971.0,0,13.7,1.5,0,0,dqn,rl_v2,0,0
594,12,12,9.0,37.4,897,1.0,2977.0,0,14.2,1.5,0,0,dqn,rl_v2,0,0
595,12,12,18.2,43.3,1039,1.0,2983.0,0,14.1,1.7,0,0,dqn,rl_v2,0,0
596,12,12,12.2,41.2,988,1.0,2989.0,0,13.8,1.6,0,0,dqn,rl_v2,0,0
597,12,12,8.6,31.5,756,1.0,2995.0,0,13.8,1.2,0,0,dqn,rl_v2,0,0
598,12,12,9.0,30.2,726,1.0,3001.0,0,13.6,1.2,0,0,dqn,rl_v2,0,0
599,12,12,8.4,36.5,875,1.0,3007.0,0,13.7,1.4,0,0,dqn,rl_v2,0,0
600,12,12,16.7,42.0,1009,1.0,3013.0,0,14.1,1.7,0,0,dqn,rl_v2,0,0
601,12,12,24.6,45.6,1094,1.0,3019.0,0,13.9,1.8,0,0,dqn,rl_v2,0,0
602,12,12,23.8,44.8,1075,1.0,3025.0,0,14.0,1.8,0,0,dqn,rl_v2,0,0
603,12,12,9.4,39.8,955,1.0,3031.0,0,14.0,1.6,0,0,dqn,rl_v2,0,0
604,12,12,8.6,38.9,933,1.0,3037.0,0,13.9,1.5,0,0,dqn,rl_v2,0,0
605,12,12,9.3,37.0,887,1.0,3043.0,0,13.7,1.5,0,0,dqn,rl_v2,0,0
606,12,12,9.2,35.9,862,1.0,3049.0,0,14.0,1.4,0,0,dqn,rl_v2,0,0
607,12,12,9.9,37.5,900,1.0,3055.0,0,14.0,1.5,0,0,dqn,rl_v2,0,0
608,12,12,22.2,45.2,1085,1.0,3061.0,0,14.1,1.8,0,0,dqn,rl_v2,0,0
609,12,12,17.3,43.5,1044,1.0,3067.0,0,14.1,1.7,0,0,dqn,rl_v2,0,0
610,12,12,32.7,49.0,1176,1.0,3073.0,0,14.4,1.9,0,0,dqn,rl_v2,0,0
611,12,12,26.5,46.5,1117,1.0,3079.0,0,14.2,1.8,0,0,dqn,rl_v2,0,0
612,12,12,12.7,40.9,982,1.0,3085.0,0,14.0,1.6,0,0,dqn,rl_v2,0,0
613,12,12,10.7,40.5,972,1.0,3091.0,0,14.1,1.6,0,0,dqn,rl_v2,0,0
614,12,12,15.2,42.0,1008,1.0,3097.0,0,14.1,1.7,0,0,dqn,rl_v2,0,0
615,12,12,33.1,48.6,1167,1.0,3103.0,0,14.4,1.9,0,0,dqn,rl_v2,0,0
616,12,12,19.3,43.8,1052,1.0,3109.0,0,14.1,1.7,0,0,dqn,rl_v2,0,0
617,12,12,9.6,38.3,920,1.0,3115.0,0,14.0,1.5,0,0,dqn,rl_v2,0,0
618,12,12,9.8,37.0,889,1.0,3121.0,0,13.8,1.5,0,0,dqn,rl_v2,0,0
619,12,12,8.3,38.0,911,1.0,3127.0,0,13.9,1.5,0,0,dqn,rl_v2,0,0
620,12,12,10.3,39.1,938,1.0,3133.0,0,13.7,1.5,0,0,dqn,rl_v2,0,0
621,12,12,12.9,41.9,1005,1.0,3139.0,0,13.8,1.6,0,0,dqn,rl_v2,0,0
622,12,12,8.0,37.0,887,1.0,3145.0,0,14.0,1.5,0,0,dqn,rl_v2,0,0
623,12,12,9.8,35.1,842,1.0,3151.0,0,13.5,1.4,0,0,dqn,rl_v2,0,0
624,12,12,8.4,34.2,821,1.0,3157.0,0,13.7,1.3,0,0,dqn,rl_v2,0,0
625,12,12,23.9,45.8,1100,1.0,3163.0,0,14.2,1.8,0,0,dqn,rl_v2,0,0
626,12,12,11.9,40.8,979,1.0,3169.0,0,14.1,1.6,0,0,dqn,rl_v2,0,0
627,12,12,9.5,31.4,753,1.0,3175.0,0,13.8,1.2,0,0,dqn,rl_v2,0,0
628,12,12,9.0,33.5,805,1.0,3181.0,0,13.7,1.3,0,0,dqn,rl_v2,0,0
629,12,12,8.8,28.7,690,1.0,3187.0,0,13.7,1.1,0,0,dqn,rl_v2,0,0
630,12,12,8.7,35.2,844,1.0,3193.0,0,13.8,1.4,0,0,dqn,rl_v2,0,0
631,7,7,62.1,62.6,877,0.9747,3196.5,1,14.9,1.6,0,0,dqn,rl_v2,0,0
632,12,7,59.8,59.9,838,0.9803,3200.0,1,14.7,1.6,0,5,dqn,rl_v2,0,0
633,12,9,20.2,50.6,790,1.0,3204.5,0,14.5,1.4,0,3,dqn,rl_v2,0,0
634,12,12,10.7,37.6,677,1.0,3210.5,0,13.9,1.1,0,0,dqn,rl_v2,0,0
635,12,12,9.0,33.7,688,1.0,3216.5,0,13.6,1.1,0,0,dqn,rl_v2,0,0
636,7,7,31.2,49.3,690,1.0,3220.0,1,14.6,1.3,0,0,dqn,rl_v2,0,0
637,7,7,16.8,43.2,605,1.0,3223.5,0,14.2,1.1,0,0,dqn,rl_v2,0,0
638,12,7,21.3,45.1,632,1.0,3227.0,1,14.4,1.2,0,5,dqn,rl_v2,0,0
639,12,8,8.8,43.4,642,1.0,3231.0,0,14.3,1.3,0,4,dqn,rl_v2,0,0
640,12,12,10.4,36.9,664,1.0,3237.0,0,14.0,1.1,0,0,dqn,rl_v2,0,0
641,7,7,28.4,46.6,653,1.0,3240.5,1,14.6,1.2,0,0,dqn,rl_v2,0,0
642,7,7,58.4,60.4,845,0.9793,3244.0,0,14.8,1.6,0,0,dqn,rl_v2,0,0
643,12,7,54.5,57.8,809,0.9844,3247.5,1,14.1,1.5,0,5,dqn,rl_v2,0,0
644,12,10,9.9,47.8,784,1.0,3252.5,0,14.7,1.5,0,2,dqn,rl_v2,0,0
645,12,11,9.7,47.7,821,1.0,3258.0,0,14.0,1.5,0,1,dqn,rl_v2,0,0
646,12,12,10.0,35.8,773,1.0,3264.0,0,13.6,1.3,0,0,dqn,rl_v2,0,0
647,8,8,30.3,50.1,801,0.9999,3268.0,1,14.7,1.6,0,0,dqn,rl_v2,0,0
648,12,8,50.6,56.6,906,0.9868,3272.0,1,14.7,1.9,0,4,dqn,rl_v2,0,0
649,12,10,17.0,49.2,866,1.0,3277.0,0,14.5,1.4,0,2,dqn,rl_v2,0,0
650,12,10,14.4,47.8,842,1.0,3282.0,0,13.9,1.4,0,2,dqn,rl_v2,0,0
651,12,12,9.5,35.3,763,1.0,3288.0,0,13.6,1.3,0,0,dqn,rl_v2,0,0
652,12,12,9.2,34.9,753,1.0,3294.0,0,13.7,1.2,0,0,dqn,rl_v2,0,0
653,12,12,9.2,33.6,806,1.0,3300.0,0,13.5,1.3,0,0,dqn,rl_v2,0,0
654,12,12,9.3,28.5,684,1.0,3306.0,0,13.6,1.1,0,0,dqn,rl_v2,0,0
655,12,12,8.5,27.5,660,1.0,3312.0,0,13.4,1.1,0,0,dqn,rl_v2,0,0
656,7,7,19.6,45.3,634,1.0,3315.5,1,14.4,1.2,0,0,dqn,rl_v2,0,0
657,6,6,32.5,50.1,601,0.9998,3318.5,1,14.4,1.0,0,0,dqn,rl_v2,0,0
658,12,6,25.7,46.8,561,1.0,3321.5,1,14.6,0.9,0,6,dqn,rl_v2,0,0
659,12,10,9.5,32.0,487,1.0,3326.5,0,14.0,1.0,0,2,dqn,rl_v2,0,0
660,12,12,10.6,34.0,571,1.0,3332.5,0,13.8,0.9,0,0,dqn,rl_v2,0,0
661,6,6,46.7,54.5,654,0.991,3335.5,1,14.7,1.1,0,0,dqn,rl_v2,0,0
662,7,6,63.9,64.1,769,0.9718,3338.5,1,15.0,1.3,0,1,dqn,rl_v2,0,0
663,12,6,73.1,68.9,827,0.9622,3341.5,1,15.1,1.4,0,6,dqn,rl_v2,0,0
664,12,8,42.0,62.1,845,0.9944,3345.5,0,14.8,1.7,0,4,dqn,rl_v2,0,0
665,12,9,47.0,65.5,943,0.9952,3350.0,0,14.6,1.7,0,3,dqn,rl_v2,0,0
666,12,10,33.6,54.8,964,1.0,3355.0,0,14.2,1.9,0,2,dqn,rl_v2,0,0
667,12,11,14.3,46.6,914,1.0,3360.5,0,13.8,1.6,0,1,dqn,rl_v2,0,0
668,12,12,8.5,41.9,905,1.0,3366.5,0,13.8,1.5,0,0,dqn,rl_v2,0,0
669,12,12,9.1,39.4,899,1.0,3372.5,0,14.0,1.5,0,0,dqn,rl_v2,0,0
670,12,12,8.6,37.9,909,1.0,3378.5,0,13.9,1.5,0,0,dqn,rl_v2,0,0
671,12,12,19.9,44.3,1064,1.0,3384.5,0,14.1,1.7,0,0,dqn,rl_v2,0,0
672,12,12,12.9,41.5,997,1.0,3390.5,0,13.9,1.6,0,0,dqn,rl_v2,0,0
673,12,12,15.4,42.4,1018,1.0,3396.5,0,14.1,1.7,0,0,dqn,rl_v2,0,0
674,12,12,8.6,39.5,948,1.0,3402.5,0,14.0,1.6,0,0,dqn,rl_v2,0,0
675,12,12,23.6,45.6,1095,1.0,3408.5,0,14.1,1.8,0,0,dqn,rl_v2,0,0
676,12,12,21.4,44.8,1076,1.0,3414.5,0,14.0,1.8,0,0,dqn,rl_v2,0,0
677,12,12,9.4,40.3,968,1.0,3420.5,0,13.8,1.6,0,0,dqn,rl_v2,0,0
678,12,12,11.9,41.4,993,1.0,3426.5,0,13.8,1.6,0,0,dqn,rl_v2,0,0
679,12,12,23.0,44.0,1055,1.0,3432.5,0,14.1,1.7,0,0,dqn,rl_v2,0,0
680,12,12,35.4,50.6,1214,0.9988,3438.5,0,14.3,2.0,0,0,dqn,rl_v2,0,0
681,12,12,52.1,55.3,1328,0.9893,3444.5,0,14.3,2.2,0,0,dqn,rl_v2,0,0
682,12,12,47.6,54.2,1301,0.9916,3450.5,0,14.1,2.1,0,0,dqn,rl_v2,0,0
683,12,12,59.9,59.0,1417,0.9819,3456.5,0,14.6,2.3,0,0,dqn,rl_v2,0,0
684,12,12,69.2,61.5,1477,0.9769,3462.5,0,14.5,2.4,0,0,dqn,rl_v2,0,0
685,12,12,81.6,66.9,1605,0.9663,3468.5,0,14.8,2.6,0,0,dqn,rl_v2,0,0
686,12,12,91.9,71.1,1706,0.9578,3474.5,0,14.9,2.8,0,0,dqn,rl_v2,0,0
687,12,12,110.7,76.4,1833,0.9473,3480.5,0,14.8,3.0,0,0,dqn,rl_v2,0,0
688,12,12,119.4,76.6,1838,0.9468,3486.5,0,14.9,3.0,0,0,dqn,rl_v2,0,0
689,12,12,117.0,77.6,1863,0.9447,3492.5,0,15.0,3.1,0,0,dqn,rl_v2,0,0
690,12,12,125.1,80.0,1920,0.94,3498.5,0,15.2,3.1,0,0,dqn,rl_v2,0,0
691,12,12,115.6,80.6,1935,0.9387,3504.5,0,15.2,3.2,0,0,dqn,rl_v2,0,0
692,12,12,116.6,76.5,1836,0.947,3510.5,0,14.9,3.0,0,0,dqn,rl_v2,0,0
693,12,12,140.7,84.1,2019,0.9317,3516.5,0,15.2,3.3,0,0,dqn,rl_v2,0,0
694,12,12,122.4,83.1,1994,0.9338,3522.5,0,15.1,3.3,0,0,dqn,rl_v2,0,0
695,12,12,92.4,65.9,1581,0.9683,3528.5,0,14.6,2.6,0,0,dqn,rl_v2,0,0
696,12,12,72.6,61.0,1464,0.978,3534.5,0,14.5,2.4,0,0,dqn,rl_v2,0,0
697,12,12,54.7,55.8,1340,0.9883,3540.5,0,14.5,2.2,0,0,dqn,rl_v2,0,0
698,12,12,41.3,52.6,1263,0.9948,3546.5,0,14.3,2.1,0,0,dqn,rl_v2,0,0
699,12,12,26.0,45.8,1098,1.0,3552.5,0,13.9,1.8,0,0,dqn,rl_v2,0,0
700,12,12,15.9,42.2,1013,1.0,3558.5,0,14.2,1.7,0,0,dqn,rl_v2,0,0
701,12,12,8.5,37.5,901,1.0,3564.5,0,14.0,1.5,0,0,dqn,rl_v2,0,0
702,12,12,10.2,36.5,877,1.0,3570.5,0,13.8,1.4,0,0,dqn,rl_v2,0,0
703,12,12,8.8,33.2,798,1.0,3576.5,0,14.0,1.3,0,0,dqn,rl_v2,0,0
704,12,12,8.2,29.9,718,1.0,3582.5,0,13.7,1.2,0,0,dqn,rl_v2,0,0
705,12,12,9.1,32.6,783,1.0,3588.5,0,13.9,1.3,0,0,dqn,rl_v2,0,0
706,7,7,44.6,54.6,764,0.9909,3592.0,1,14.3,1.4,0,0,dqn,rl_v2,0,0
707,12,7,43.6,53.3,746,0.9934,3595.5,1,14.5,1.4,0,5,dqn,rl_v2,0,0
708,12,9,15.7,48.5,756,1.0,3600.0,0,14.2,1.4,0,3,dqn,rl_v2,0,0
709,12,12,11.2,47.1,848,1.0,3606.0,0,14.1,1.4,0,0,dqn,rl_v2,0,0
710,12,12,10.8,47.4,966,1.0,3612.0,0,14.0,1.6,0,0,dqn,rl_v2,0,0
711,8,8,58.9,59.5,952,0.981,3616.0,1,14.6,1.6,0,0,dqn,rl_v2,0,0
712,11,8,54.2,58.6,937,0.9829,3620.0,1,14.3,1.5,0,3,dqn,rl_v2,0,0
713,12,9,40.0,56.2,944,0.9951,3624.5,1,14.6,1.7,0,3,dqn,rl_v2,0,0
714,12,10,34.8,57.7,1016,0.9984,3629.5,0,14.8,2.0,0,2,dqn,rl_v2,0,0
715,12,12,9.7,41.8,852,1.0,3635.5,0,14.3,1.4,0,0,dqn,rl_v2,0,0
716,12,12,9.9,41.7,900,1.0,3641.5,0,13.8,1.5,0,0,dqn,rl_v2,0,0
717,11,11,14.1,42.0,925,1.0,3647.0,1,14.0,1.7,0,0,dqn,rl_v2,0,0
718,12,11,17.7,42.9,943,1.0,3652.5,1,14.1,1.7,0,1,dqn,rl_v2,0,0
719,12,11,35.5,51.0,1122,0.998,3658.0,0,14.3,2.0,0,1,dqn,rl_v2,0,0
720,12,11,24.8,45.0,989,1.0,3663.5,0,14.2,1.8,0,1,dqn,rl_v2,0,0
721,12,12,11.0,42.6,971,1.0,3669.5,0,14.2,1.6,0,0,dqn,rl_v2,0,0
722,12,12,18.0,45.3,1032,1.0,3675.5,0,14.2,1.7,0,0,dqn,rl_v2,0,0
723,12,12,49.2,54.9,1318,0.9902,3681.5,0,14.2,2.2,0,0,dqn,rl_v2,0,0
724,12,12,53.4,54.4,1306,0.9912,3687.5,0,14.5,2.1,0,0,dqn,rl_v2,0,0
725,12,12,13.3,41.8,1002,1.0,3693.5,0,13.9,1.6,0,0,dqn,rl_v2,0,0
726,12,12,13.2,41.7,1001,1.0,3699.5,0,14.0,1.6,0,0,dqn,rl_v2,0,0
727,12,12,20.3,43.7,1048,1.0,3705.5,0,14.3,1.7,0,0,dqn,rl_v2,0,0
728,12,12,23.4,45.0,1081,1.0,3711.5,0,14.2,1.8,0,0,dqn,rl_v2,0,0
729,12,12,33.8,48.5,1165,1.0,3717.5,0,14.1,1.9,0,0,dqn,rl_v2,0,0
730,12,12,45.0,53.2,1278,0.9935,3723.5,0,14.4,2.1,0,0,dqn,rl_v2,0,0
731,12,12,40.9,52.0,1247,0.9961,3729.5,0,14.3,2.0,0,0,dqn,rl_v2,0,0
732,12,12,57.8,58.0,1392,0.984,3735.5,0,14.4,2.3,0,0,dqn,rl_v2,0,0
733,12,12,71.4,61.9,1485,0.9762,3741.5,0,14.5,2.4,0,0,dqn,rl_v2,0,0
734,12,12,63.8,60.9,1461,0.9782,3747.5,0,14.5,2.4,0,0,dqn,rl_v2,0,0
735,12,12,78.0,66.3,1592,0.9673,3753.5,0,14.9,2.6,0,0,dqn,rl_v2,0,0
736,12,12,57.7,59.2,1422,0.9815,3759.5,0,14.7,2.3,0,0,dqn,rl_v2,0,0
737,12,12,60.2,58.0,1391,0.9841,3765.5,0,14.4,2.3,0,0,dqn,rl_v2,0,0
738,12,12,59.1,59.5,1427,0.9811,3771.5,0,14.3,2.3,0,0,dqn,rl_v2,0,0
739,12,12,63.6,62.3,1495,0.9754,3777.5,0,14.6,2.4,0,0,dqn,rl_v2,0,0
740,12,12,85.6,67.8,1626,0.9645,3783.5,0,14.8,2.7,0,0,dqn,rl_v2,0,0
741,12,12,73.6,64.8,1556,0.9703,3789.5,0,14.8,2.5,0,0,dqn,rl_v2,0,0
742,12,12,75.7,65.7,1576,0.9687,3795.5,0,15.0,2.6,0,0,dqn,rl_v2,0,0
743,12,12,81.6,64.0,1535,0.9721,3801.5,0,14.5,2.5,0,0,dqn,rl_v2,0,0
744,12,12,81.7,63.7,1530,0.9725,3807.5,0,14.4,2.5,0,0,dqn,rl_v2,0,0
745,12,12,79.2,65.1,1563,0.9698,3813.5,0,14.8,2.6,0,0,dqn,rl_v2,0,0
746,12,12,79.5,63.8,1532,0.9723,3819.5,0,14.5,2.5,0,0,dqn,rl_v2,0,0
747,12,12,75.1,63.1,1514,0.9738,3825.5,0,14.7,2.5,0,0,dqn,rl_v2,0,0
748,12,12,60.7,58.2,1396,0.9837,3831.5,0,14.5,2.3,0,0,dqn,rl_v2,0,0
749,12,12,74.3,62.4,1497,0.9752,3837.5,0,14.5,2.5,0,0,dqn,rl_v2,0,0
750,12,12,70.7,62.5,1500,0.975,3843.5,0,14.4,2.5,0,0,dqn,rl_v2,0,0
751,12,12,65.5,61.3,1470,0.9775,3849.5,0,14.6,2.4,0,0,dqn,rl_v2,0,0
752,12,12,61.8,59.6,1430,0.9808,3855.5,0,14.7,2.3,0,0,dqn,rl_v2,0,0
753,12,12,49.3,55.1,1323,0.9898,3861.5,0,14.4,2.2,0,0,dqn,rl_v2,0,0
754,12,12,46.3,54.6,1310,0.9908,3867.5,0,14.5,2.1,0,0,dqn,rl_v2,0,0
755,12,12,48.1,52.5,1259,0.9951,3873.5,0,14.2,2.1,0,0,dqn,rl_v2,0,0
756,12,12,30.8,49.1,1178,1.0,3879.5,0,14.2,1.9,0,0,dqn,rl_v2,0,0
757,12,12,32.0,47.7,1144,1.0,3885.5,0,14.3,1.9,0,0,dqn,rl_v2,0,0
758,12,12,31.5,48.4,1161,1.0,3891.5,0,14.3,1.9,0,0,dqn,rl_v2,0,0
759,12,12,67.6,63.9,1533,0.9722,3897.5,0,14.8,2.5,0,0,dqn,rl_v2,0,0
760,12,12,85.4,67.0,1609,0.9659,3903.5,0,14.8,2.6,0,0,dqn,rl_v2,0,0
761,12,12,79.5,65.8,1578,0.9685,3909.5,0,14.8,2.6,0,0,dqn,rl_v2,0,0
762,12,12,70.9,62.0,1487,0.9761,3915.5,0,14.8,2.4,0,0,dqn,rl_v2,0,0
763,12,12,40.2,53.0,1273,0.9939,3921.5,0,14.6,2.1,0,0,dqn,rl_v2,0,0
764,12,12,19.8,43.5,1045,1.0,3927.5,0,14.2,1.7,0,0,dqn,rl_v2,0,0
765,12,12,14.6,41.8,1004,1.0,3933.5,0,14.1,1.6,0,0,dqn,rl_v2,0,0
766,12,12,22.9,44.1,1058,1.0,3939.5,0,14.2,1.7,0,0,dqn,rl_v2,0,0
767,12,12,18.5,43.8,1051,1.0,3945.5,0,14.1,1.7,0,0,dqn,rl_v2,0,0
768,12,12,31.1,49.1,1178,1.0,3951.5,0,14.3,1.9,0,0,dqn,rl_v2,0,0
769,12,12,28.4,46.4,1113,1.0,3957.5,0,14.1,1.8,0,0,dqn,rl_v2,0,0
