step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
101,2,1,730.9,165.1,754,0.9383,61.5,1,gpt-oss-120b,cot,553,374.2
102,2,2,167.0,81.3,697,0.9998,62.0,0,gpt-oss-120b,cot,679,431.1
103,2,2,180.9,85.0,729,0.9997,62.5,0,gpt-oss-120b,cot,518,351.1
104,3,2,251.2,105.8,908,0.9986,63.0,1,gpt-oss-120b,cot,559,330.8
105,3,3,132.2,67.7,870,0.9999,63.75,0,gpt-oss-120b,cot,654,526.1
106,3,3,116.7,60.9,783,1.0,64.5,0,gpt-oss-120b,cot,499,284.9
107,1,1,116.9,61.3,788,1.0,65.25,1,gpt-oss-120b,cot,822,549.3
108,2,1,807.6,169.6,802,0.9061,65.5,1,gpt-oss-120b,cot,646,544.4
109,3,2,216.0,93.5,802,0.9994,66.0,1,gpt-oss-120b,cot,677,481.8
110,3,3,133.7,67.4,866,0.9999,66.75,0,gpt-oss-120b,cot,589,365.5
111,3,3,131.2,68.8,884,0.9999,67.5,0,gpt-oss-120b,cot,604,401.1
112,3,3,117.4,63.0,810,1.0,68.25,0,gpt-oss-120b,cot,611,590.3
113,3,3,125.4,64.1,824,1.0,69.0,0,gpt-oss-120b,cot,807,660.1
114,3,3,128.1,65.4,841,1.0,69.75,0,gpt-oss-120b,cot,670,502.4
115,3,3,108.6,60.9,783,1.0,70.5,0,gpt-oss-120b,cot,497,440.8
116,3,3,119.7,61.1,785,1.0,71.25,0,gpt-oss-120b,cot,515,329.4
117,2,2,105.8,57.2,736,1.0,72.0,1,gpt-oss-120b,cot,588,506.2
118,3,2,197.6,90.0,772,0.9996,72.5,1,gpt-oss-120b,cot,649,419.6
119,2,2,99.5,56.0,720,1.0,73.25,1,gpt-oss-120b,cot,757,504.9
120,3,2,223.3,101.2,868,0.999,73.75,1,gpt-oss-120b,cot,664,430.1
121,3,3,154.9,76.5,984,0.9999,74.5,0,gpt-oss-120b,cot,508,649.3
122,3,3,134.9,69.7,896,0.9999,75.25,0,gpt-oss-120b,cot,541,314.9
123,3,3,137.8,67.0,861,0.9999,76.0,0,gpt-oss-120b,cot,527,368.6
124,3,3,133.2,67.2,864,0.9999,76.75,0,gpt-oss-120b,cot,518,359.8
125,3,3,138.1,72.9,938,0.9999,77.5,0,gpt-oss-120b,cot,638,422.8
126,3,3,163.4,77.5,997,0.9999,78.25,0,gpt-oss-120b,cot,515,343.0
127,3,3,134.3,66.0,849,1.0,79.0,0,gpt-oss-120b,cot,514,412.7
128,3,3,111.6,62.1,798,1.0,79.75,0,gpt-oss-120b,cot,501,577.2
129,2,2,101.1,58.1,747,1.0,80.5,1,gpt-oss-120b,cot,725,455.3
130,3,2,234.7,100.6,863,0.999,81.0,1,gpt-oss-120b,cot,641,975.6
131,1,1,151.7,73.7,948,0.9999,81.75,1,gpt-oss-120b,cot,823,586.5
132,4,1,1003.4,183.3,1008,0.7794,82.0,1,gpt-oss-120b,cot,744,509.9
133,3,3,110.5,59.7,1023,1.0,83.0,1,gpt-oss-120b,cot,736,521.1
134,3,3,197.1,89.0,1145,0.9996,83.75,0,gpt-oss-120b,cot,493,426.4
135,3,3,177.5,87.2,1121,0.9997,84.5,0,gpt-oss-120b,cot,484,314.4
136,4,3,227.8,100.5,1293,0.999,85.25,1,gpt-oss-120b,cot,593,363.5
137,4,4,150.1,75.1,1287,0.9999,86.25,0,gpt-oss-120b,cot,500,375.5
138,4,4,174.4,80.3,1377,0.9998,87.25,0,gpt-oss-120b,cot,554,348.7
139,4,4,179.1,85.1,1459,0.9997,88.25,0,gpt-oss-120b,cot,562,352.5
140,5,4,232.8,98.8,1696,0.9992,89.25,1,gpt-oss-120b,cot,705,432.7
141,5,5,159.8,80.3,1720,0.9998,90.5,0,gpt-oss-120b,cot,691,429.1
142,5,5,189.8,88.8,1904,0.9996,91.75,0,gpt-oss-120b,cot,556,344.1
143,6,5,260.7,106.4,2283,0.9985,93.0,1,gpt-oss-120b,cot,653,449.1
144,7,6,248.2,103.6,2668,0.9988,94.5,1,gpt-oss-120b,cot,735,634.2
145,10,7,213.7,96.0,2882,0.9993,96.25,1,gpt-oss-120b,cot,565,351.4
146,1,1,151.6,74.9,3211,0.9999,98.75,1,gpt-oss-120b,cot,824,603.9
147,9,1,1090.1,200.0,3461,0.2476,99.0,1,gpt-oss-120b,cot,763,479.2
148,11,9,212.5,93.5,3607,0.9994,101.25,1,gpt-oss-120b,cot,711,611.1
149,1,1,163.8,77.6,3659,0.9998,104.0,1,gpt-oss-120b,cot,824,561.6
150,9,1,1167.8,200.0,3823,0.2242,104.25,1,gpt-oss-120b,cot,702,462.4
151,10,9,224.6,100.1,3866,0.9991,106.5,1,gpt-oss-120b,cot,601,389.6
152,10,10,195.8,88.1,3775,0.9996,109.0,0,gpt-oss-120b,cot,668,418.9
153,9,9,165.1,82.8,3550,0.9998,111.5,1,gpt-oss-120b,cot,675,528.3
154,9,9,182.1,87.4,3373,0.9997,113.75,0,gpt-oss-120b,cot,700,439.7
155,9,9,175.4,84.7,3268,0.9997,116.0,0,gpt-oss-120b,cot,537,485.9
